"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73"
"87",575.648186386199,591.303353703769,599.4700747356,650.376812214973,670.528871312827,845.439355278448,901.760790139972,949.987117189918,962.670714751995,967.09993566048,1168.35925066645,1222.24066385561,1246.73272437921,1295.58409788767,1333.31964996996,1377.32974884935,1457.81239705974,1512.46242511006,1372.16596992666,1471.92543070455,1523.81886965713,1596.99834001522,1655.06424683222,1722.1179990331,1844.66959052198,1921.46658111332,2031.08093870936,2156.86136420397,1795.42978272796,2627.71551488476,2780.30267702485,2865.7987332256,2959.67014276373,3099.59487318813,3266.8971714011,3372.0217418015,3469.91969195436,3579.09940089257,3824.35415612026,3956.25307709884,4109.31697628968,4321.18723094844,4539.69809344346,4716.35881769028,4938.86289324409,5085.66547277074,5195.0244184224,5281.4450842785,5382.2083018077,5895.88374875384,6003.41257252923,6036.08193111917,6177.87275092014,6254.38622681359,6276.71446921288,6432.68221139551,6441.66468296508,6575.84522220761,6693.28038149329,6787.9756533183,6859.25201481681,6745.78425819496,6704.07378888037,6530.9736597624,6439.74421497556,6359.88685708809,6347.23719616671,6215.78541500528,6126.14068843066,6124.02827294191,6049.90357941586,6089.43669052658,6099.02343647088
"88",481.285997568402,494.010652537319,503.022066341921,546.094978855848,564.172052146937,711.871123857348,756.360661639394,802.000692548173,811.804267634624,818.230020967943,990.549891278737,1040.07976864052,1058.92157595379,1102.78656618946,1131.01292649444,1169.01532365883,1240.59872675233,1285.74241184193,1171.95905142607,1253.1248305829,1299.13241680707,1371.50718155681,1423.57922238403,1477.28536332764,1586.49459738662,1664.10275239008,1773.77230996691,1882.86702276983,1577.31642476857,2320.05558865439,2466.74881602313,2551.79600505642,2642.19999834913,2778.84771454801,2924.60785420542,3020.53396054302,3111.68419995809,3215.25305409846,3424.56422520416,3545.47291908472,3684.0563437537,3887.9251465286,4080.00970286833,4264.73098628433,4449.09339920599,4601.24489458314,4707.75397528737,4803.79615071697,4901.90171558247,5490.47801401112,5594.69434516043,5616.59115886039,5719.56013956549,5800.14587397731,5783.34274391306,5949.39159370098,5993.480177472,6122.96793201693,6269.05485974373,6406.91056005298,6505.11815922018,6434.0009025768,6433.55508074043,6288.91030025829,6225.4983312393,6183.83378856767,6171.44368362333,6026.06862897152,5925.52796073774,5915.59417806327,5799.68169453923,5819.15136671084,5822.56650910299
"89",398.410327956627,408.596623574976,418.321603573667,453.822611131099,470.006439023522,593.639313710493,627.378331669066,669.51903566639,676.543132911084,685.149727667865,831.021090663887,875.343363810575,889.602677090692,928.379786028407,948.353649043366,981.481715904342,1043.77992825834,1080.52632041385,990.758343697284,1054.05532108371,1094.96803274658,1164.34645950592,1209.79698042134,1251.40675625532,1345.81471983568,1422.26079757856,1529.05915423389,1621.11330087486,1368.24235599642,2022.59610816535,2160.35982086939,2245.51779912615,2332.13644666338,2462.08553763262,2587.66886639684,2673.46644466012,2758.26725149178,2856.78869658312,3028.41335825797,3140.8931776958,3264.69863213387,3457.41672418087,3618.48541654372,3808.35271650138,3952.29150838638,4105.67079888047,4208.66172427833,4312.44882174512,4405.73578154453,5030.04754223161,5141.08795062801,5153.80294780825,5226.58398183496,5311.81883437484,5268.11828857097,5431.96929371373,5505.44509833063,5611.26701404517,5768.13847907367,5908.98960923656,6035.83081744197,6019.52100902408,6056.01540535832,5955.5341678102,5937.16041503085,5937.0588298763,5915.72151460396,5777.49427738899,5675.56696613983,5662.05125320132,5517.00981910574,5522.76009298784,5522.74433902187
"90",326.869012762724,334.909502403696,345.06895566912,373.643293901971,388.062350890392,490.708103242729,515.184526560416,553.263500840414,557.824591735888,568.32004465525,690.498323075338,729.295923692808,739.914423335529,773.699810983123,786.813043261406,815.841408628207,869.026730946181,898.530540118155,829.652493169939,876.857813247348,913.205346950908,977.958546259284,1016.69838144281,1047.82428602438,1127.28775604886,1200.71935274972,1302.15237165584,1377.85325891994,1172.81035207147,1742.06730540427,1868.68618485222,1953.4780774009,2035.71035543197,2156.38720472581,2263.38807627018,2338.67973859342,2417.22156774382,2510.66693520834,2645.49999384782,2750.88679098951,2860.00929501086,3039.00856855201,3167.69325965778,3358.77440679379,3463.33447412716,3613.89812008694,3712.37047318406,3821.15537709044,3907.90385468068,4526.94581600047,4651.65140329373,4657.20943225478,4709.537796461,4798.90630024266,4741.70261443411,4893.17568087543,4988.83296531194,5057.65465067976,5209.67164375649,5319.85413013354,5473.71797418785,5518.0756288826,5583.87132941957,5538.11040130274,5576.16217200337,5617.86364749291,5579.21216440705,5468.31230542404,5373.4045137371,5360.98175726073,5200.50184695729,5199.18207730913,5195.7077664139
"91",266.43128270485,272.7110131959,282.92748658723,305.526639785431,318.274295939807,402.930415683371,419.923364375435,453.717874935897,456.299125127244,468.022095420145,569.469643523286,602.84344612423,610.630260856078,639.702702276121,647.49224296048,672.887292195108,717.627935564132,741.060202019241,689.471636785038,723.229320423012,755.322709402741,814.394527530432,846.829809312682,869.358378978728,934.939148365511,1003.73063115757,1097.83097502364,1158.83464799574,995.347001066968,1484.76286668098,1598.8968238257,1681.7646746421,1758.6858544118,1868.4177400977,1958.57562041061,2023.54497702224,2095.53553647199,2183.16071244392,2284.85117375123,2383.05898275322,2477.93911736727,2641.20755188969,2739.60991752919,2926.83455838341,2996.60986652077,3140.45704984407,3232.99814936807,3343.05253251458,3422.03036381636,3986.31321940896,4122.80255129613,4122.5741034089,4163.90896721136,4253.61541152586,4196.04936595764,4328.82371310418,4436.45909568994,4467.40892404499,4603.67050136709,4668.43768869472,4840.64169889833,4937.45282074473,5020.86876428313,5028.06493588506,5119.94929351089,5197.95669756737,5141.39103841094,5071.66885968235,4990.95619135463,4984.75854916495,4823.03143156503,4820.07511802887,4811.19134342908
"92",215.908119962317,220.764275944318,230.716906330562,248.296564078357,259.473471365528,328.861062963063,340.001674873176,369.525696419979,370.592295114972,382.901864246437,466.456060808177,494.746974870636,500.36593372118,525.098099035631,528.894234566736,551.022950970528,588.163617044362,606.58424691394,568.942972746434,591.8613113866,619.982846871295,672.815985036928,699.537320651343,715.222429769246,768.387539665629,831.409440453881,916.894337601875,965.103311572611,836.872697269713,1252.83596655557,1353.8786267075,1433.25842155928,1504.10517967778,1601.96587402007,1677.08969242735,1732.2494611373,1797.45435230264,1878.53254226663,1951.5741730282,2042.25048968295,2123.63244845583,2269.95351218551,2341.45082712043,2520.3007859984,2560.88876174292,2694.92522946494,2780.33714777235,2888.18511118047,2958.64694342169,3430.69688066623,3573.73266513501,3568.90470210027,3606.42626586767,3692.29716315897,3644.11897886467,3754.82459951605,3864.74912767388,3862.43760267123,3976.1962537354,3992.31674282558,4172.11833677713,4307.37616452934,4396.9903634131,4448.91979546892,4584.9806372361,4690.76953019034,4619.64205485689,4598.09614176326,4536.77464539945,4540.73124788452,4390.01383550962,4389.48695362024,4373.89975310448
"93",174.219465272087,177.945100366953,187.371918334959,200.867036565791,210.58265339495,267.164226387766,273.921752881193,299.382014274605,299.368313970116,311.67064363415,380.024255530645,403.719905690258,407.705095147833,428.540079102553,429.513396976265,448.667444294358,479.177510808224,493.535775283958,466.784796179717,481.372718894216,505.788580738025,552.254808490977,573.991936923666,584.433910278945,626.943651192737,683.533421003823,759.753682568561,797.234286659505,698.083827712235,1047.87038268143,1135.88638475515,1210.23736240807,1274.39634942845,1360.15771817651,1422.07071637293,1468.22195265855,1526.44819054448,1600.25256737086,1649.84271786436,1732.36443250951,1801.24250850349,1930.13413230496,1979.22952554936,2145.76805371095,2163.57760609094,2285.53230512852,2362.83101922125,2465.2946850708,2526.96831717914,2879.1957007539,3016.73876219431,3007.29593776542,3043.77558237619,3119.91667161155,3084.86929681424,3174.56680621318,3277.04449973178,3256.10566697292,3346.55606351478,3330.1966801227,3503.12425315353,3653.32271038803,3739.037266127,3816.72168259245,3975.2136018425,4096.11441677879,4024.13775437851,4044.13134196654,4005.11220469043,4020.81485605472,3888.86303555268,3891.00931767952,3871.35162406948
"94",140.048229617654,142.884882451257,151.612003992742,161.83678540418,170.212988742706,216.131514723545,219.702173345335,241.409010995249,240.667676245784,252.517977975901,308.084507489592,327.729262237781,330.500159363702,347.894892342749,346.959428725404,363.4187827227,388.243403554482,399.344564217093,380.924316688152,389.302346217546,410.30646884758,450.573203799134,468.050343973607,474.579303571174,508.136823813274,558.060268472052,624.893875947204,653.564774436488,577.988162841947,869.098929269123,944.615770512565,1012.81675591377,1069.97767853576,1143.90980161522,1194.3776236122,1232.44550796749,1283.69836531011,1349.79234126533,1380.85939223807,1454.82568965836,1512.35258314497,1624.01593034449,1655.18001401379,1806.65208786908,1807.62792267738,1916.17140020413,1984.80137926154,2079.49200920917,2132.48701306279,2355.35468485909,2477.44740711567,2463.79885420491,2500.00889321419,2562.37906092476,2541.0345684191,2612.19073122355,2700.33519706173,2674.09475060906,2742.93335857514,2710.95130070956,2865.80144497689,3010.79153662508,3085.52091832455,3170.89192847844,3330.68017039143,3454.17187037769,3393.65628761996,3443.78102652023,3427.01449865306,3453.95004824484,3345.08155035306,3349.10209556847,3328.57409269876
"95",112.262737257171,114.408359626176,122.333228962729,129.99106453203,137.157493012131,174.272475785172,175.617729112132,193.95057316301,192.762606241042,203.843885871294,248.774080616607,264.920076244545,266.800743535359,281.211508180431,279.085961864691,293.119754025183,313.161673328046,321.683619277792,309.474863496769,313.41156380747,331.316652776803,365.774397853197,379.693079732007,383.397719245743,409.614580408443,452.982756926206,510.733607956556,532.347839484617,475.501353711514,715.477161033428,779.394107580208,840.708061923024,890.825273484386,953.615447263624,994.315939238588,1025.30983002219,1069.76512801159,1127.97109957725,1145.09450578419,1210.30836845943,1257.74440501238,1352.95980315398,1370.51350598031,1505.25849209771,1494.77450641076,1589.42653149819,1649.22218638058,1734.51002741565,1779.26654891317,1882.03535549063,1982.23269420456,1965.30593815848,2000.20542939868,2047.21937575206,2037.16783496771,2093.20915715323,2163.73898571808,2142.254905218,2193.20216345857,2160.42254966619,2290.47223423603,2416.06052814744,2476.49779528609,2555.22976542937,2699.32938934351,2814.91893397499,2774.1229216388,2839.91955715569,2842.0580057974,2877.35720464402,2791.74115091407,2795.97630448572,2777.89260016252
"96",89.7666402855632,91.3789593773786,98.461413309759,104.12773826895,110.216150127256,140.102630684836,139.954429638046,155.309035761628,153.882168627653,164.004713508917,200.152464548692,213.324307054541,214.561582983297,226.415658315655,223.621449417734,235.496528273418,251.561309462419,258.057788746383,250.38697003959,251.26366766669,266.395630489751,295.552838433514,306.538780516328,308.266073810852,328.547303361852,365.708557922679,414.95620379186,431.007224186397,388.835227360256,584.835677813757,638.245349126574,692.365062086355,735.644005175103,788.218829571932,820.69270039787,845.606836076614,883.615810940993,934.054308285994,941.107744890155,997.687458998443,1036.31043528084,1116.26596969807,1123.92531654238,1241.35893664057,1223.79278756069,1304.77015176305,1355.93668906592,1430.98198005942,1468.15177561762,1470.25840857615,1546.45502840297,1527.5648862561,1559.89281210225,1592.16144796666,1590.31588934618,1634.35372891083,1686.93681450203,1675.3325231318,1712.23747242081,1687.53199476028,1790.55776171243,1889.75281955889,1935.31096512076,1999.10534685707,2117.66301708827,2218.40354303533,2199.83531968333,2269.08224209495,2285.24869426606,2325.25322262925,2260.9135692107,2264.09618078335,2250.54536332699
