"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73"
"1",1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
"2",167,145,158,177,189,220,230,205,180,200,228,220,182,228,179,164,138,159,102,85,95,93,86,65,71,77,52,84,46,84,100,81,95,95,91,77,89,76,69,78,76,73,86,84,61,79,69,75,71,65,82,57,72,66,72,67,72,63,75,74,56,74,66,60,42,53,62,43,43,49,46,41,30
"3",107,108,105,107,120,214,180,192,184,186,487,263.889917010788,246.546367272796,267.920157941259,457,394,364,371,102,70,61,68,56,65,48,46,41,51,38,79,102,82,85,80,78,73,65,67,74,91,72,68,55,73,62,73,55,58,45,46,62,54,60,58,52,60,48,41,52,45,51,45,52,46,55,57,54,47,47,47,40,35,33
"4",173,148,158,122,144,216,222,231,264,233,1e-04,246.918348114887,232.746364550965,249.929897783842,1e-04,1e-04,1e-04,1e-04,88,115,94,84,54,68,77,68,58,48,45,77,77,113,84,107,98,82,89,86,85,70,78,76,80,91,97,78,76,65,59,63,61,63,65,62,56,70,55,60,61,51,58,51,48,48,45,53,55,51,44,36,45,49,32
"5",175,192,196,180,187,266,247,272,237,269,1e-04,231.126431540649,219.760717082498,233.251902836032,1e-04,1e-04,1e-04,1e-04,129,104,113,126,88,89,84,73,63,58,52,96,106,88,117,101,84,107,98,93,75,80,92,103,69,95,97,81,77,73,55,70,75,79,60,61,72,60,66,59,61,60,68,69,71,59,52,59,67,58,52,46,43,52,44
"6",126,181,163,165,140,217,236,250,261,263,1e-04,216.484636653033,207.566800258375,217.8520792398,1e-04,1e-04,1e-04,1e-04,168,134,136,118,106,119,107,82,74,53,51,89,80,108,87,106,72,93,94,81,82,68,72,79,76,89,75,92,77,74,57,81,68,63,61,77,59,57,62,58,64,54,55,45,69,49,48,45,54,48,60,50,46,40,37
"7",75.9418713868915,73.7820238125292,85.6278367806375,103.095144682474,94.3448949083413,176.471294496759,173.671819877121,170.809498162495,158.636940660575,190.025944202241,188.095203992682,203.041227681128,196.186529424921,203.789624748368,177.985011922507,179.165443105593,176.972898584354,185.114499906076,134.896531848949,126.939120249818,117.956958820112,117.559518892979,97.6486816260055,93.0319893894115,85.500433725529,74.3316667568632,82.0547077644407,73.6701061342099,51.9625931923633,84.8589389028022,84.7564371386598,75.0901868462865,84.3745572218563,67.2895567043032,62.1022793715173,62.6126652963288,62.0686957040691,71.3798271412298,65.2624143043054,63.5820840294184,59.5290609336644,61.8704099642349,60.0886704119025,60.6760570312543,58.6416977242264,56.4370119477563,57.3525696475682,51.6215181616944,53.7231665442521,53.3711931961037,52.9493732523606,48.590381772753,56.93700152468,55.8432034809014,55.6516075023565,48.7864444587205,47.1561105391676,46.5092094391406,41.4037897719377,47.4849322542745,42.0528810418908,43.8439514909511,47.8732350652606,44.5064976865213,43.3481683836247,43.3885304304953,46.2197960620445,37.8515747660513,36.7610464194328,34.467195207503,37.3794784987614,36.2215158984426,37.8585090861559
"8",74.9358588500154,73.3516267095783,83.1714230180259,98.3535386000105,91.4278247197591,163.091731882897,160.877669511332,160.140480222259,151.042879802771,179.111275986527,178.116047962858,190.808139988576,185.62411597669,191.07933688092,172.927802995172,174.300842053267,173.378230510261,180.871229894955,131.76841465773,124.964983941179,116.983520526514,116.238397293687,98.2582670880525,94.7132692717489,87.4426919509358,76.1512181135918,83.4610312401003,75.5733807971706,54.5733805897631,87.3152865051683,86.8966872639935,77.2578721521125,85.3927673217483,69.7919225104163,64.4534889415473,64.5082971605606,63.8158732810153,71.5753429540693,66.1929759850155,64.5976695894839,60.7775642772997,63.1700015613606,61.6199604152719,61.6116133145653,59.9857840375337,57.9048891165355,58.3194286458634,53.1555597819022,55.6953166530263,55.130483509076,54.9992282968296,50.8302668403719,58.6372434793885,57.5780704259128,57.2361221639754,51.1032851721053,49.0302814845977,48.324204426515,43.5309937181795,48.9603132345953,44.0328999562907,45.6961753968722,49.5491526960607,45.994211873673,45.1316454451894,44.8256346986009,47.6859884592027,39.8287044333848,38.9876672619472,36.440010853704,38.9396356466318,38.5277986768284,39.858788922218
"9",73.9743628164892,72.9552725811224,80.8398678653701,93.8961869355754,88.6470325415771,150.86953523232,149.151363765333,150.237525643915,143.877527708434,168.890553212393,168.778570488603,179.789894226795,175.930757446674,179.748677663381,168.076454871089,169.656822958733,169.930274415755,176.803398666522,128.775885491649,123.072347971264,116.073442882176,114.983210009596,98.9150103391758,96.4406581773897,89.4366302843548,78.036860816446,84.9137559538055,77.543679402006,57.3214949730662,89.8805977272691,89.138734357265,79.5225252829626,86.4756699593733,72.4086781004024,66.9180106720031,66.4910594276651,65.6477503538852,71.8216475998313,67.1718219887206,65.6572873536412,62.0782296631487,64.519553926695,63.2086843373543,62.5868088510036,61.3834915862101,59.4281777711928,59.32590196824,54.7533056898986,57.7528492604358,56.9649787647264,57.1391170088384,53.1816886985588,60.4011096822301,59.3787651107598,58.8862597056667,53.5392515230887,50.9959580070327,50.2254712048764,45.7829943075697,50.5041369465302,46.1203879420565,47.6411571868188,51.2974776922526,47.547912599499,47.0017968879913,46.3268426555749,49.2159826808321,41.9121506350838,41.3514313489489,38.5312773786317,40.5729333859092,40.9800933745452,41.9691945312457
"10",73.0807393192471,72.6176413631216,78.669020180773,89.7547295589492,86.0313830988353,139.801552734518,138.489092706665,141.115415859814,137.163966379835,159.366913852759,160.122284519225,169.986406070725,167.148774651086,169.816776750829,163.470136688518,165.291873861102,166.681148197866,172.964849286546,125.962438301655,121.298608608083,115.269486027509,113.832737797408,99.6549078555681,98.2284475719316,91.489989285257,80.0090651410498,86.432714034695,79.5984155207428,60.2196650002637,92.5916613685605,91.5270952293009,81.9174920188248,87.6681234035769,75.1635155912065,69.5223286905734,68.5901264159764,67.5982063670321,72.1598326158595,68.229295579594,66.7853148664878,63.454635407435,65.9397258139425,64.8724657545446,63.6236760440563,62.8559173578588,61.0234712897025,60.3925598533272,56.4327743555234,59.910709072509,58.8926357045631,59.3822939897305,55.6575423686988,62.241936114214,61.2579895288397,60.6220714375953,56.1085549104784,53.0724129248784,52.2305305642285,48.1809672060115,52.1387491692601,48.3337869756184,49.6962474307311,53.1331755044814,49.1844487620723,48.9744546608105,47.9091304540622,50.8272939217693,44.1103673458589,43.8628691407429,40.7531280133152,42.2898346860922,43.5868762696399,44.1997840424568
