"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73"
"1",1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
"2",167,145,158,178,191,220,229,205,181,201,227,220,182,228,179,164,140,159,102,87,94,94,86,65,72,77,52,84,45,84,100,81,95,96,91,77,89,76,71,78,78,73,86,84,61,79,69,75,71,66,82,57,72,66,72,66,72,63,75,74,56,73,66,59,42,53,62,43,43,49,46,41,30
"3",107,109,108,107,121,215,181,193,186,186,488,265.860910966659,247.653139809289,268.720870039087,459,394,367,373,103,70,61,68,58,65,48,46,41,51,38,79,102,82,85,81,78,73,65,67,74,91,72,68,55,73,62,73,55,59,45,46,62,54,60,58,52,61,48,42,52,45,51,45,52,46,55,57,54,47,47,47,40,35,33
"4",174,148,159,124,145,219,223,233,268,233,1e-04,248.53679313383,233.665091181497,250.636586584235,1e-04,1e-04,1e-04,1e-04,88,115,95,84,54,68,77,68,58,48,45,77,77,113,84,107,98,82,90,86,85,70,78,76,80,91,97,78,76,65,59,63,61,63,65,62,56,70,55,60,61,51,58,51,48,48,46,53,55,51,44,37,45,49,32
"5",178,193,196,180,188,268,248,274,239,270,1e-04,232.434886698695,220.51173714458,233.875285955839,1e-04,1e-04,1e-04,1e-04,129,105,113,127,88,89,85,73,63,58,52,96,106,88,117,102,84,107,99,94,75,80,92,103,69,95,97,81,77,73,55,70,75,79,60,61,73,60,66,59,61,60,68,69,71,59,52,59,67,58,53,46,43,52,44
"6",126,181,164,166,140,220,237,250,262,264,1e-04,217.524396303203,208.170303587721,218.402794097814,1e-04,1e-04,1e-04,1e-04,169,134,137,119,106,119,107,82,74,53,51,89,80,108,88,106,73,93,95,81,82,69,72,79,76,89,75,92,77,74,57,81,68,63,61,77,59,57,62,58,65,54,55,45,69,49,48,45,54,48,60,50,46,40,37
"7",76.5014238703106,74.013366891084,85.7911535181403,103.638338127184,94.667698336355,176.886087334061,173.976117926013,171.052594150073,158.719109077389,190.389269818035,188.857661527409,203.856223401025,196.664811725652,204.279400715222,177.83333517777,179.034124484113,176.843795710611,185.486049052641,135.296028826715,127.626332200427,118.740495656016,117.485743637047,97.6107726591904,93.3700555105344,85.8455356685097,74.507989662925,82.0638396988931,73.8167780514797,51.9660350937049,84.9849472917208,84.7151801418086,75.4762223756453,84.7654264198553,67.6541776882252,62.4688479487619,62.6478352395622,62.0640527115343,71.3338560174361,65.4266023379981,63.5591297138012,59.514099298963,62.0255042605575,60.2432379627261,60.6546576070708,58.7192497528193,56.3801162891727,57.329439464676,51.5964200863785,53.717749135928,53.3545476490108,52.950712984738,48.5742085750738,56.9334574056711,56.0182282121185,55.8372753666896,48.7735739690916,47.1888943924241,46.5019038581186,41.4041814493028,47.4982843922501,41.9943038027814,43.8432391561769,47.8705282048023,44.5192536784142,43.3288710612889,43.3792073761539,46.2126057688018,37.8866584042731,36.7625286436865,34.4344081620347,37.5509618646015,36.201268670129,37.8432611268672
"8",75.480945546626,73.6233693520996,83.3566203335147,98.8754039080748,91.7479583321707,163.519852775974,161.161622139483,160.389266284946,151.157673047571,179.502281498987,178.734332015174,191.442725689245,186.000444517028,191.520308146318,172.828360025636,174.227715586551,173.294876920618,181.204233789154,132.176466208245,125.592761382074,117.714358909279,116.208873998871,98.237816632417,95.0810156026738,87.7459239459761,76.3180948479013,83.4893717988732,75.7241449129671,54.5972236051096,87.4731426933564,86.8710461611911,77.6312009002147,85.7461892262265,70.1254673384417,64.812166454247,64.5783111062936,63.8351485068485,71.5479453944359,66.341487969126,64.5846230789303,60.7693055627017,63.3134809866325,61.7777923393951,61.6049232006587,60.0768614307946,57.8830641671592,58.3015402959451,53.1384323039927,55.689387190123,55.117024035407,55.0013087198352,50.8169604874326,58.6360406657708,57.7444776114133,57.4053145546726,51.0961210595284,49.0695451656558,48.3226947354511,43.5321719789231,48.9679616586456,43.9713212789311,45.7013624034414,49.546169874207,46.0181842999082,45.1261750897468,44.8167156926,47.6847779582785,39.8752910118609,38.9890406259508,36.4132817071175,39.0993236373259,38.5100899256522,39.8506656428386
"9",74.5058417069492,73.2665216837438,81.045652256276,94.3985360080353,88.9650215823835,151.306574337297,149.41581441116,150.489939464585,144.02228302971,169.304886734215,169.26750441623,180.285579812794,176.228360447967,180.151367516711,168.026975845659,169.639037374623,169.891305043911,177.100805701605,129.191937622578,123.642890742342,116.753702312027,114.996850933807,98.9122462529751,96.8391164588195,89.6967877843412,78.1939932924412,84.9617048284605,77.6989075687713,57.367620292393,90.0721492686037,89.1295576067977,79.8824810436856,86.791417883623,72.708940471222,67.2680384144747,66.5975781493045,65.6921158238522,71.8129462458128,67.3045635444799,65.6544763567153,62.0769620131626,64.6512080135984,63.3700512433255,62.5952494080364,61.4882932004962,59.4432336206639,59.313479327054,54.7446681334974,57.7464009782154,56.9549645896188,57.1419837078626,53.1715783642101,60.4023857492341,59.5360545626515,59.0381472185125,53.5383648114168,51.0420293563422,50.2302038944517,45.78503351457,50.5057169628447,46.0558202559676,47.6527088476273,51.294213018347,47.5837358807361,47.0112931608683,46.3183862191757,49.2211206957487,41.9711962856495,41.3526744977699,38.5114488499604,40.7197268757553,40.9653649353637,41.9689901966286
"10",73.5998846037916,72.9672314212424,78.8942853725328,90.2399851051578,86.3482384227508,140.243818327045,138.734536320385,141.369394944676,137.336719864936,159.800706845613,160.496428584659,170.382102774902,167.390723659595,170.190336749614,163.468928312471,165.326941851215,166.685635040536,173.230492835518,126.3860318653,121.814374611144,115.90218782038,113.888453244922,99.6700947751134,98.65874577367,91.7065334676057,80.1563586372363,86.5004804956309,79.7587168682203,60.289949850766,92.8189710031102,91.535326421811,82.2636669616974,87.9464617795222,75.4286209694247,69.8631817268561,68.7345646763491,67.66877262618,72.1700143072076,68.3464534664856,66.7930954967489,63.4606675841817,66.0596087612549,65.0378237482466,63.6476679292,62.9743360341222,61.0772666942707,60.3858752969012,56.4332006825359,59.9037556720985,58.8863711110339,59.3859869377543,55.65101081009,62.24583214453,61.4057998368469,60.7559754126126,56.114561858435,53.1255229444329,52.2419703172315,48.1839434813768,52.1338693031604,48.2663979902897,49.7146342652869,53.1296316253012,49.232712152542,49.0001135457073,47.9012182888742,50.8391593082676,44.1827624287776,43.8639559816809,40.7411609605456,42.4227020025291,43.5756489044627,44.208358074615
