"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73"
"14",874.159061064136,900.648247228627,926.584124115142,930.115552035305,879.158222656796,892.398661204988,900.427935217513,984.540653121797,962.389740523932,1042.68743485978,1031.78669152889,980.99347825097,998.220276579148,998.133667583995,1101.97021458328,1117.11536376307,1165.38198062663,1164.74704417042,1222.97523726633,1221.48045076492,1215.47352864593,1194.09307216084,1208.05790340488,1222.49242902076,1155.92399111836,1074.10218762106,1021.47589794888,1009.48653218563,968.669369388137,908.113732154717,865.780046050451,820.347029588818,778.516250738195,742.949866024543,728.397619837872,720.487067765485,737.766933720512,724.68895783527,727.129832867655,723.600544701133,703.390466396886,722.869526249096,694.27191384374,720.24020183989,726.31308074196,725.307367731824,695.553496975442,671.670816163304,655.561693892179,634.244031819327,624.624009919415,600.036438346082,604.953235721455,598.047334729647,578.403064824553,566.325059562041,536.225437819735,528.394541332791,490.105857817772,476.394330170635,451.65696009491,454.54442094993,432.6170651821,423.906965849575,432.325719559612,438.845794813283,444.60036951014,470.878064397083,443.203215231047,456.342067139292,500.495532990822,522.000374523855,527.727317625666
"15",931.754508169918,956.003979334642,986.588807602586,987.128080677466,930.078274684773,945.568525895598,958.130453455117,1050.59181541911,1028.05693101496,1114.48215705527,1107.75252121652,1068.47240284485,1097.33016508524,1106.38349996513,1220.23462541643,1251.51954409805,1324.36046955376,1324.89324669668,1400.09378550537,1415.27123364331,1410.41672892152,1397.28043257561,1428.45375373429,1451.81795530254,1382.69620151655,1289.3099841102,1224.66008650984,1220.16900767772,1177.05626002696,1113.56190628157,1064.78863337919,996.71418589774,942.5718746094,892.679650667298,871.410869226159,863.123006344647,894.743980584785,868.775869022203,879.406761142742,872.540131165606,859.142108189011,879.054621454529,841.08941512645,876.911800849244,889.111930782635,882.640202445655,845.429993640505,817.996291480682,795.355891593761,771.925615024059,762.560907274526,738.619704797123,745.773062806376,737.727585925736,714.533760091009,705.601905499307,670.628594767823,658.636521337061,611.974279123955,587.375908580751,557.891718998858,556.176638957025,528.509470181076,511.203178040687,522.012718826996,532.4024942604,544.197796081631,578.493073840381,542.258407714912,556.98796160265,626.814930059992,655.414811407856,655.456492819146
"16",1018.27292775016,1038.94134778731,1077.78681219339,1071.83594617796,1006.96532142838,1026.42819199857,1044.77416475573,1144.74202856533,1121.57307775948,1214.31089412534,1214.34865687353,1184.19075635636,1229.85157678651,1255.08962052018,1384.87211335752,1439.03070178476,1547.96011077579,1548.75154385492,1649.72372315854,1692.52687955166,1686.00052276665,1686.27323080036,1736.51605742449,1772.63725773614,1698.0512151311,1590.54903324667,1510.75075539176,1520.11143020132,1475.02754534927,1412.32339389822,1354.84117098218,1248.76964115515,1175.57065323507,1101.74279906795,1070.26899014977,1060.85113761419,1114.65870839993,1072.83610639663,1095.41575873445,1080.88297793682,1078.9661894423,1094.61984320662,1043.2174544425,1091.10673630996,1111.97947615363,1096.57407817635,1050.49909979996,1016.24348728589,984.940397227384,959.267265483047,949.412129918757,927.789725314907,937.503476537103,927.105022437659,901.225236837603,897.51896888046,859.534901826732,840.392392264112,781.650357271798,740.355639658984,704.543416744259,696.20443398171,660.499857524253,631.746297852841,644.757651758226,661.448438414012,682.879914981961,723.91025961878,676.776360196286,692.139253538008,798.086527724262,839.640535146928,829.574748260466
"17",1133.87785928032,1149.03296343987,1198.32241785622,1182.64197161696,1108.03805273934,1133.55757709044,1158.98796400919,1263.91788162277,1239.99633949178,1338.2341004095,1347.28619395387,1325.21505550622,1392.91795769959,1442.28917279941,1592.28133551526,1676.20985049543,1833.36957753588,1835.20875429011,1972.26886538092,2056.92732673131,2046.91686756797,2068.36510301707,2139.2000111619,2192.38011189253,2109.67672620833,1987.63728219741,1889.78393028954,1921.96447870426,1877.24837477595,1822.29220588971,1755.31028474294,1591.37584685408,1490.51169440274,1380.40580505931,1335.2833241527,1323.36259405179,1408.69346179553,1346.94169409627,1385.54524320488,1356.78357082712,1372.79001188435,1377.91857007179,1308.42098688512,1370.4686715013,1402.21903076864,1373.20552376011,1316.47085274632,1271.40110170446,1229.45921746622,1201.78142312606,1191.66808441015,1175.86065359492,1188.78392999121,1175.12086661538,1148.04693070884,1152.90090737016,1115.73556848056,1085.43449560686,1010.21578750205,944.674290958446,900.98117256394,883.931912427151,837.739729841827,794.315846806329,809.125904675807,835.4584042717,871.416711201838,915.915948161048,854.999176927797,869.31790873605,1024.74814667635,1086.65550908707,1059.747698229
"18",1273.1137798872,1280.27757895297,1337.83534136615,1311.04204619171,1224.9714168939,1258.87349745337,1292.11753207861,1396.01697459767,1371.43355284182,1472.34351346865,1490.6895691119,1475.76009928944,1567.72779798301,1646.68287659989,1819.00725619088,1935.26729053557,2146.09112732359,2154.50682788689,2335.79018618518,2475.11521172064,2464.60725712344,2516.35622018074,2606.70839286222,2679.22478667204,2587.28928752939,2456.00441125712,2339.14646161691,2403.18880515414,2364.92511097764,2326.76268513083,2254.59014060201,2015.90388213856,1879.22445914374,1721.59605474746,1662.48550686471,1645.48389615417,1768.61948699917,1682.0995828266,1737.85125931625,1686.54991009079,1726.29279726836,1716.19225005746,1625.40410427213,1702.26405495858,1743.94727932102,1696.66839638284,1626.68431283569,1567.54602496868,1514.84949300057,1485.92442451372,1479.13249771029,1475.46961594539,1493.15645086423,1477.3261387339,1450.55313536113,1468.5819832012,1438.10121021947,1392.743248897,1297.32634203057,1200.37222910714,1148.15279525943,1122.05466926933,1064.08572529521,1003.94350247476,1020.02720962773,1059.84131386427,1115.64814677853,1157.26412062187,1079.32621108042,1090.23444407331,1309.05551790287,1397.32757485229,1344.78843526617
"19",1433.26450411874,1429.67586450325,1490.58342940267,1452.30308501688,1353.2760977377,1397.8339915072,1438.99240675921,1533.66599451138,1508.43554666157,1607.92412879658,1634.51923524643,1626.8352326705,1742.84704440106,1854.64223206551,2047.18258453671,2194.08258417845,2456.84192567061,2480.78290796034,2711.54688456753,2914.76431638631,2910.63355685396,3001.57277613245,3107.21496560495,3198.996665391,3097.55306193923,2967.6102012184,2833.00626673683,2936.26425068383,2913.35906663166,2901.70119831736,2833.94369877978,2509.89144951749,2330.47937074577,2116.54562480265,2046.70572376397,2020.91522252972,2183.875694586,2068.00287008218,2138.16554647711,2055.18776054546,2122.25606322951,2094.47285107954,1981.01722991557,2071.2989193197,2118.20976921453,2048.83868549024,1962.2681069664,1886.68726759432,1825.06923220768,1795.86053488634,1798.9614895144,1815.90494295376,1840.63672693765,1825.88452394887,1801.0029842063,1837.66839051253,1821.77882043498,1758.14592611716,1639.89778933789,1505.82899160038,1445.48425392982,1412.42482626264,1342.97459348763,1265.94322742704,1282.61854522632,1340.35436315576,1421.76194992968,1450.54205060781,1352.18891756231,1356.57760350092,1652.13017519,1770.73291652866,1681.99821441561
"20",1600.96000220745,1584.51597509038,1638.63482313292,1591.39256319902,1479.03168169192,1535.41054991499,1582.84079409617,1658.08940749534,1631.95689374177,1724.51478142953,1755.47299488468,1756.37221697276,1890.1226638656,2030.72900177088,2234.19869453157,2400.72351107775,2697.43115680903,2749.62467042983,3025.3575947555,3287.28197611565,3302.65661124245,3435.75733110299,3548.96855795504,3654.65639959302,3546.32918654639,3434.88752221923,3287.78520099004,3428.28983115088,3430.7966931904,3449.34997410512,3402.64628206912,3007.16474954956,2785.54242222949,2518.92681780653,2449.13756618177,2410.30048912619,2602.91689427233,2455.19267020011,2528.95660883077,2409.40162895663,2499.47266610282,2459.87687002234,2327.28859217625,2426.02340633122,2467.0012269783,2375.88159353386,2268.64529272681,2178.15229353634,2112.65974091517,2083.92040446853,2107.52176146598,2153.95062447012,2188.78624763127,2182.24533651367,2159.52218073053,2219.47988579974,2225.17807328842,2144.15312419533,2004.73660165717,1834.94621256821,1769.10120512676,1736.24529620208,1659.56834639565,1570.2032791928,1587.37332830138,1666.52208624277,1777.10397596425,1781.37587563273,1659.86098347337,1654.90388284457,2033.39219481217,2177.80851949862,2043.66086029651
"21",1769.53720451303,1739.13778998292,1775.51962789205,1722.30641207255,1597.15615618108,1665.15073049884,1715.93051641478,1762.45599775631,1734.58468267645,1814.91102625966,1845.86705411346,1855.43333913528,1997.89807996183,2159.58572620889,2362.6732459397,2534.65016763883,2841.11075483446,2931.85686303918,3242.36480025876,3548.17224334725,3594.9050148763,3767.07232792999,3879.94909223126,3992.63625668353,3881.0547808882,3806.04532471825,3653.80745642017,3822.32629569897,3857.17304107634,3904.85831946871,3896.27062698678,3460.45433611101,3202.79921217922,2896.42404316773,2840.80595031318,2785.67563453829,2990.93934846244,2812.28944933912,2875.29932242409,2719.56797272251,2822.73272800776,2780.49646558217,2634.61480916907,2734.23380930466,2755.76198779785,2646.54322685682,2515.11505279242,2413.29383856388,2349.48555198831,2321.34055997389,2375.32994198373,2457.51211938683,2504.71567022957,2514.55951916259,2494.39992332627,2580.55107448423,2613.67382139361,2519.66807853158,2364.20428570705,2166.10303757953,2098.60524031588,2076.2699065691,1999.60730135233,1906.38081449101,1924.62315532266,2028.15334606633,2170.25094445021,2138.64352907347,1992.32292125494,1975.5038148092,2436.52010498323,2596.87038289489,2409.75800236838
"22",1925.01042992396,1882.31514787047,1893.02117441125,1835.81194403028,1700.27298403014,1776.45728688044,1825.76594639749,1839.18701078481,1807.55441807381,1871.96000221162,1899.54420050802,1915.44330914511,2055.96898432492,2228.1520052685,2419.1380620952,2583.42791470763,2875.57985877479,3006.5892048865,3337.26445734542,3664.2329788981,3744.85746348809,3945.18158534185,4055.3270234518,4170.69234873836,4061.03662410227,4036.31423200254,3887.39469244385,4068.2017625848,4133.74736570933,4206.84920317066,4245.54585749217,3812.64864346307,3531.28263544158,3207.47940302915,3177.79422636613,3107.95557346703,3307.97654852193,3105.01823859063,3145.46550223383,2963.44975206404,3066.47182120383,3028.47439780732,2874.91847776959,2965.9181433641,2957.07139551949,2836.49198756629,2679.67343980416,2571.48485343062,2512.0310151978,2483.65266835175,2571.04298598339,2687.75019171637,2746.14075505885,2777.55465444683,2762.70069226433,2874.49093835183,2938.23065380502,2839.60693431268,2677.47569430328,2464.48836948675,2399.34833784681,2397.01174651944,2329.50976769712,2242.97696841743,2264.53050166758,2394.39845798021,2569.65033510581,2499.3989652803,2329.322437151,2299.4368183685,2834.10742930573,2997.9375794871,2753.70531729203
"23",2060.40801799792,2008.97073764574,1989.49125591633,1929.06049063972,1786.53715011894,1865.64156598518,1908.03656163809,1887.97669086743,1850.12170635292,1896.55773548558,1918.60822933487,1936.20633414414,2064.85484627608,2236.86497240215,2407.5338381323,2554.34750466328,2813.71845661005,2979.62813273986,3315.59754536608,3640.65695958462,3749.68738500641,3963.68409169565,4072.36295470223,4188.77138334401,4085.99143462988,4118.54471091715,3980.59628044978,4157.20526332762,4245.51436775276,4339.91021070893,4426.22854402178,4038.42365159512,3747.89284086639,3431.60186118811,3434.87014040169,3355.97056099566,3536.55685055721,3320.06758552945,3330.89214667249,3137.77210447021,3227.65216098878,3196.7036636082,3039.80610276753,3112.88768649711,3067.25325058895,2942.83723134279,2761.504120287,2651.27940863433,2596.01406219642,2566.05396616697,2683.20336671342,2827.1368824299,2892.71353453296,2946.64936371832,2941.42589474815,3075.20775048215,3170.14155045777,3076.61828538263,2918.90775266759,2706.98288176968,2647.52986825781,2671.86414562623,2622.54501948488,2553.29058442272,2581.60742265353,2738.97233760434,2948.95179759681,2845.99252688102,2655.73422988314,2612.78025834271,3206.47397575915,3362.54091208308,3059.97913883828
"24",2169.00091262313,2115.20274242675,2070.61161184153,2003.66589179445,1858.80376928908,1932.75726385403,1962.82105767221,1916.3642964402,1869.11952051816,1898.36338561887,1915.90758847857,1927.85025524022,2038.74224551243,2203.87493703722,2351.89303615497,2480.08813745315,2702.14426071733,2888.78320104468,3220.64962520115,3529.34878226424,3649.5103046897,3863.53509450836,3978.86059632369,4101.62234717072,4009.91493655685,4097.9999810414,3976.0844234988,4138.6557529318,4235.7810047146,4355.14683036754,4477.28365621717,4156.20823966289,3867.58379531781,3576.59009415371,3606.88873824274,3531.25151066204,3695.04742888596,3479.58267629177,3466.42065861633,3280.90687765961,3351.23229784081,3317.36064233895,3155.78419634426,3203.6941482985,3124.07869039098,3000.74141424529,2797.4440223674,2685.54454964881,2628.20447583943,2594.95679091604,2727.6574292288,2884.858263994,2949.42799489349,3018.33000190542,3031.06468613479,3181.03926384467,3307.34260030477,3226.19755238832,3083.06762626654,2883.87202578132,2830.84286397106,2878.26128697507,2851.45759258664,2803.23441102844,2842.63850676316,3029.27412334926,3279.80606142833,3165.76463538168,2962.44122858166,2907.53464102105,3547.43544766086,3697.54512801112,3335.55242534539
"25",2248.08020137568,2198.93740181706,2137.16619284988,2060.11246476726,1917.66656222562,1978.25196090871,1991.6937492211,1927.95001708254,1868.77323750876,1882.67122711749,1896.99934798493,1896.27815630521,1985.6114697812,2138.6868096969,2264.6587984074,2374.90551719594,2559.46365577107,2752.24232494665,3072.37897991599,3354.29876044137,3469.20812758242,3671.4106326546,3800.08570904914,3933.95296422192,3856.40532861818,3992.55548678876,3889.57678602983,4032.10005872802,4124.70851185833,4271.78669744976,4415.35182861941,4172.97073181018,3895.74133727165,3643.71795350206,3691.23551339706,3632.23576974275,3787.42434598105,3588.06754984818,3560.43401397997,3401.23501067423,3447.71016467934,3399.66102343492,3231.51479906329,3249.68715580626,3142.13991665204,3023.48872804372,2800.42952200909,2685.31796736598,2618.75867924501,2580.61436362802,2712.98810649316,2868.85794164337,2924.62736990922,2998.75460039988,3035.43447724492,3194.46122043193,3348.99572378715,3285.27141850004,3165.0556764831,2988.03469323075,2941.30699855893,3004.38928987329,3001.36297920143,2974.38164494489,3028.81385623744,3245.0968845878,3541.2455901528,3444.74217772626,3237.23998631432,3173.08430234326,3846.40217655351,3998.16109263837,3578.17697390953
"26",2301.24508015835,2262.81120525944,2195.09122795414,2104.68798687067,1968.5275421065,2009.01184060021,2004.80359195757,1934.21067440303,1862.11534468727,1863.73224590348,1876.06481934323,1858.27656044464,1926.06451451066,2065.02452867195,2172.49246704817,2267.46801812638,2420.33730791252,2606.08560404393,2910.6340755934,3162.63656014669,3260.70281697085,3443.99562399515,3589.72879073594,3738.40366618013,3676.65513244181,3846.98014976119,3762.27326673096,3886.76014502224,3966.29875195041,4143.63773734379,4296.18690223,4129.62893708168,3868.56452718238,3659.7886239913,3712.71942009207,3682.1200873534,3845.03208150142,3674.57640255814,3646.48483229965,3528.13470886123,3551.2430119331,3478.35130658225,3301.54611095395,3291.14056073771,3165.09288749242,3051.07717700341,2806.70097397091,2681.89604311797,2597.92593227589,2553.43245512195,2670.50416804496,2814.02642096166,2856.20363648361,2925.59980122095,2986.4887677765,3147.94943418674,3323.84301207909,3277.46444333331,3184.0583037161,3032.98145881171,2992.33729274808,3061.49220594784,3079.46689853762,3069.71906688912,3140.90023259024,3385.65930704815,3730.29719375739,3679.64331957209,3476.57849596354,3407.97370993949,4111.0785860474,4282.71902511237,3808.12397482783
"27",2331.33851252948,2308.29619241708,2245.30806594863,2139.85777467632,2013.0432528803,2028.36300004103,2007.42880604495,1939.40709504894,1854.48464322372,1846.89805659723,1857.63384650729,1820.02578734444,1867.29334535419,1990.84286922686,2083.94383193391,2165.48927883807,2292.42725291968,2461.15320974492,2747.18016237776,2968.17664036141,3043.23607509045,3203.19036446883,3366.21686496712,3530.79437678101,3485.49431410016,3674.57976113027,3605.93322796314,3716.74243884066,3778.62979151524,3985.55064009467,4138.05946436823,4040.79943667312,3799.13333079938,3634.35123526075,3683.34695561362,3689.76089728581,3876.39378222105,3745.49419445657,3730.63268245552,3665.10901904206,3666.3058523507,3561.79187614022,3375.89637864706,3341.00093811201,3205.8360359764,3095.28948049422,2825.57444932566,2682.8416824406,2574.24924687072,2522.14620476044,2612.12803465419,2735.84442540224,2762.39823268965,2819.44554719876,2900.32304445596,3058.20083022559,3245.92078897224,3214.54074786981,3149.03370272042,3025.52875437805,2991.26221290007,3058.72609863029,3093.66989174232,3096.82596906064,3184.59977716819,3454.43921819566,3845.84186828339,3864.13042432729,3673.06963861402,3606.61960690843,4339.83354986821,4552.6600114231,4030.09418305098
