"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73"
"11",49.8017999963109,53.9039036021235,58.9835964640834,56.3513821030532,66.0962706625234,89.0769153588945,100.037122638224,95.4378945821447,105.161963056341,100.82944450151,109.355915784692,121.460460936671,124.693408291264,122.542269609158,116.785285474409,118.889847294402,116.832993609841,125.186368266128,89.6137588557906,84.939646594484,82.8313010008506,79.0877658087446,73.022163033241,69.2585225514922,65.4227786178103,60.0029676939483,53.645701368342,51.9974666262112,42.8161987956855,67.7474210408601,65.3778390142281,62.9956571443243,60.7815413068105,58.4048418163975,52.30635751573,53.0708385217575,53.9794029491747,49.412292000276,49.1824577556352,54.1139680448537,50.9939809290905,47.6812463616123,49.2482069290146,49.1801312352843,48.2491848783604,46.7207771400659,47.0305404758044,50.9759861039316,44.9224807559737,50.0753529739965,48.299368401239,51.3518695627361,50.3104807638403,48.9675134354361,47.9595042001119,47.6240413158498,42.1005882596802,48.4181046463562,47.3767562881313,43.1952127239265,45.075290091079,40.5760349882825,41.6498554798621,43.134865009738,40.1150287572085,41.502018396463,39.3331918173489,41.7722986400521,39.4031495152326,38.396406018466,37.3571150651096,34.3838270793529,39.4754304409383
"12",49.4265586423698,52.841370636999,57.3541382726931,55.1729608297229,62.8190422902718,84.1293162957121,92.8809315518622,89.9858747140592,99.1492555848062,94.922821062233,103.691641792237,113.469881892899,117.491442994571,115.312966696147,112.289222497957,114.196121593645,113.197157821898,120.540322382366,86.9086317594895,82.2565676611055,81.3661648242387,78.6109413716817,73.4681958045195,69.4862655523506,66.1250156015353,60.7223985518776,54.599730079629,53.8282391619967,44.0380203552709,68.8067812392628,66.9623493718761,63.9804813595838,62.6629319119512,59.6205133404063,53.7670321447241,54.0441076971517,54.6526928624905,50.3887278041416,50.223044834107,54.1429579782395,51.6690476828405,48.2708924407635,49.9076971774954,49.5850196843086,48.8241364378527,47.0909028040216,47.8087133196745,51.0759862490663,45.9151907236883,50.6597459996397,49.0785118672715,51.9697321659329,50.920689608082,49.8086761299587,48.8053446252965,48.5251225202969,43.2386326385362,49.1745536000561,47.7441353694334,43.9499675474327,45.9960165027549,41.5987302012902,42.7414014412812,44.0659964840508,40.9867235030287,42.2066613900864,39.8494530040835,41.9158285226546,40.0599716495943,39.2146594316734,38.2699582445746,35.2925151551719,40.5793347017453
"13",49.2437902467342,52.0230924788132,56.024646807468,54.2067169699052,59.9990649206082,79.8683849087104,86.727407712492,85.1598231350238,93.7431674265203,89.6336869392314,98.496436660965,106.505476060531,111.081003842669,109.001267213471,108.221375267884,109.930649263946,109.93215705762,116.234525262498,84.496642653568,79.8924590400981,80.1278662271617,78.2452075180148,73.9663250919211,69.8190655572755,66.872587939841,61.5607386774003,55.6637941535371,55.7379795333159,45.3707576432798,70.0336969083743,68.7284984767829,65.1356862671436,64.7302706685645,61.0025148826611,55.3684694552194,55.1792414998871,55.5035849076671,51.5375254531912,51.4033045191461,54.3861130246062,52.487453158593,49.0305175328185,50.7154919962197,50.159433259076,49.5273777058744,47.5624452060058,48.6764544509662,51.3148479662659,46.9962718291217,51.3497345127482,49.9407240534681,52.6764182272325,51.6177972172919,50.6866544815334,49.726721449055,49.5094292798324,44.4753780123299,49.9954172536723,48.2379780932804,44.8044669374115,46.956573274957,42.7480680949236,43.9165072190057,45.0606497337479,41.9725560957088,42.9865104946803,40.4331619441069,42.1737512949027,40.7648371037376,40.1045941712,39.251140614808,36.2419173612395,41.7311481890444
"14",49.3151723291411,51.5125324630325,55.0560616872934,53.5060580618344,57.6850729551183,76.3429309156253,81.5923669409372,80.994334796326,88.9693570693631,84.9908759972168,93.7968506601615,100.523590194268,105.453482766916,103.659459980261,104.625389006878,106.135214987641,107.084429695748,112.303558728322,82.4232807658718,77.895427578658,79.1663149146431,78.0213639945757,74.5312268460326,70.2890452878632,67.6797250448228,62.5556672318524,56.8753313079802,57.7332068205711,46.8463284434624,71.4855950587573,70.7331662689146,66.5213908446382,67.0394191156416,62.6093814217862,57.1558788238718,56.5372272103084,56.5985397156253,52.9206554875445,52.7728592353279,54.9174436028479,53.502569044146,50.023258570784,51.7284453147675,50.9663207835134,50.4067888903324,48.174728176045,49.6665080735787,51.7408864979655,48.1952775285931,52.1831733118721,50.9148209541597,53.50450932851,52.432711572656,51.6159730839668,50.747692737861,50.6036291062729,45.841476885823,50.9031071187697,48.9036936772302,45.793896712679,47.9704266636456,44.0674259948368,45.2014580995072,46.138987605422,43.1124540459919,43.8686164569471,41.1099531726267,42.5875230051536,41.5354140240469,41.0903284737751,40.3224774657422,37.2428540343959,42.9391965278904
"15",49.6701487879881,51.3354223657298,54.4559739471164,53.0958114476892,55.8811283296142,73.5239867126544,77.4087862716384,77.4776414120621,84.8189100162775,80.9952592302414,89.6148490832075,95.4407328286664,100.548669229236,99.2065961751705,101.487859059653,102.802155550347,104.62462244947,108.761558775938,80.6868873753907,76.2581366804563,78.4769003391214,77.9396272959319,75.1598119081835,70.8963245427508,68.5535700661771,63.7118363357255,58.2544451158401,59.810734723163,48.4763090865949,73.1855914496715,72.9938284801148,68.165827035002,69.6152829180187,64.4740704196021,59.1585929052632,58.1603157583738,57.9766213791259,54.5693730664701,54.361874710441,55.7708271800573,54.7468741853773,51.283720810279,52.9856990106095,52.0416063344183,51.4919830298143,48.9574526206077,50.8038333883422,52.376359277392,49.5342906541923,53.1803200180989,52.0190375592639,54.475818509601,53.3831398340356,52.622578709662,51.8800844712764,51.821274826679,47.3570693252369,51.9149759054605,49.7634682586754,46.9387044648836,49.060341247643,45.5813277264961,46.6187510137672,47.3186993386015,44.4293402434309,44.8734510234937,41.9006294146198,43.1806023753573,42.3906797679428,42.1904560883728,41.5031258260781,38.3122078534611,44.209062085672
"16",50.3563904569249,51.5385930469844,54.2491139467514,53.0196575044625,54.6202450864399,71.4149379456391,74.1539810846272,74.6270297969464,81.3078385022407,77.677088424474,85.9962129882689,91.2096892499503,96.3297620672214,95.5950504596176,98.8084085536059,99.9385421327144,102.526666859871,105.639044361169,79.2967519857078,74.9838978269213,78.0595864378983,78.0014797508346,75.8468393464788,71.6403883882849,69.5040603774287,65.0336172280874,59.8289158254012,61.9629696427826,50.2737833624834,75.1647204630179,75.5300779205664,70.1080549123115,72.4880210438831,66.6422708606672,61.4168232670249,60.1097580383868,59.694859935703,56.52674433095,56.2126509834261,56.9986369286721,56.2674931206306,52.8622592770588,54.5448636096346,53.4386995281744,52.8261275635421,49.954732809728,52.1245910452542,53.2547508628529,51.0447148580148,54.3700955380319,53.2792153779882,55.6219055760127,54.4943316810769,53.7455054585807,53.1398830446382,53.1806977764864,49.0497832231029,53.056020157856,50.8496433424298,48.2676422495515,50.260557478993,47.3231101315045,48.2005872823791,48.625255903037,45.9549498713403,46.0305709310629,42.8356564702382,43.9882173114733,43.3586106568044,43.4315499287794,42.8206518266519,39.4752856230094,45.5480261972924
"17",51.3954069823159,52.1393705846997,54.4259081980927,53.2962804474705,53.8999629279338,69.9726172813918,71.7559126472119,72.4215034556029,78.4186503305855,75.0302924981348,82.9593195367118,87.7604096968067,92.7361847712236,92.7220854965429,96.5535539947634,97.5189987719186,100.730736906159,102.94127126066,78.2314176430163,74.0429447945914,77.8822381219042,78.189903436308,76.5778524342315,72.5015844681501,70.5357964561862,66.5034029460064,61.6106672067972,64.1772177367105,52.2356970047781,77.4265493742308,78.3320377927581,72.361022427968,75.6612146151479,69.136579228814,63.9557397011058,62.427850052114,61.7860656571404,58.8109356589912,58.3500346919279,58.6220618597148,58.0930970076213,54.7854135854614,56.4458709080744,55.188014830973,54.4359139361758,51.199305338122,53.6563498465013,54.389184432707,52.7498220094274,55.7664345668428,54.7112333668829,56.9633263397394,55.7797375874051,55.0256170734679,54.5333123911025,54.6892922721715,50.9371261929034,54.34441863731,52.1752514476892,49.7964061752041,51.60710497365,49.3089680242062,49.9728098607145,50.079574297365,47.7058552018694,47.3616189374242,43.9387592339358,45.029858685674,44.4651558301796,44.8335658313424,44.2982011453995,40.7593757784935,46.9621932351817
"18",52.8215141857939,53.1728177410344,54.9809203673378,53.9646610023823,53.7522371354497,69.1787954382202,70.185351307441,70.8775875773138,76.1698430541911,73.096056282985,80.5686885372934,85.0566925851061,89.7235024474094,90.4825917282105,94.6937201594827,95.5280539313326,99.1560304739161,100.69709282764,77.4701696020639,73.4019313955312,77.8964055541629,78.4765548649626,77.3270598237781,73.4434770697887,71.6548393193754,68.0836515969999,63.6118180603833,66.4280772277955,54.3456754403644,79.9639468144554,81.3643693706101,74.9331622471807,79.1201755066845,71.980367855379,66.8050181165279,65.1737097975334,64.293275759876,61.4357587874827,60.8040158100141,60.6676279475391,60.2627937608232,57.085279652688,58.7469841945826,57.3310818666042,56.3588401390801,52.7429039161888,55.4406430438854,55.79700187749,54.6829055925672,57.3868099025772,56.3369101993219,58.5303967211405,57.257444641991,56.5315091342196,56.0660070253703,56.3537546518394,53.0403996553346,55.8075788580563,53.7554946293927,51.5442724954963,53.1600850252549,51.5534470925678,51.973305787717,51.7134081389346,49.6998275862013,48.8987833546484,45.2469529911184,46.3344083773425,45.7523134243819,46.4255422945896,45.9706048105034,42.2094946970002,48.4596432043331
"19",54.6621342959456,54.663857893521,55.9209021141665,55.0479905615803,54.1803036050912,69.0176920406845,69.401335003093,69.9854445036424,74.5518718768458,71.8639470441796,78.8289685840906,83.0657132039742,87.2700102505321,88.8237551943276,93.2222837179682,93.956701796304,97.7931825315014,98.9038680825791,76.9980178302102,73.0451462284701,78.08274923576,78.8548995428225,78.0935281606667,74.4612717106887,72.8746303622171,69.7659335853457,65.8408672861126,68.7121325954814,56.601600157375,82.7801512234934,84.6262688433736,77.8415144080779,82.8616608462286,75.1947512699461,69.9950662252104,68.3943929330475,67.2554232496044,64.429202807434,63.6067042803302,63.1658043701179,62.8171123383503,59.7970547893675,61.495865408693,59.9084830319891,58.6320191114372,54.6278627705771,57.517492479056,57.5028614169273,56.8749961083454,59.251961472729,58.1786454007332,60.3495529798612,58.9466794899565,58.3013959877498,57.7515184814902,58.1862751702891,55.3810154735583,57.4649393757999,55.606610009305,53.5325003347901,54.955933054439,54.0701991143252,54.2273856877942,53.5513747848294,51.9556903966412,50.6674785857863,46.7901890838449,47.928733439073,47.254677991863,48.2316002498229,47.8672244884382,43.8598880316227,50.0610167557184
"20",56.9501787073285,56.648018263422,57.2561657097028,56.5866018537152,55.2118848419963,69.4956046259751,69.3972183562482,69.7769799323618,73.6013057485325,71.374634823966,77.8016290179533,81.8015248952494,85.3919632825118,87.6946732604633,92.1496434396649,92.8137012592918,96.6362155097719,97.5835015506685,76.7978042976412,72.9535707340691,78.4063264889889,79.312405803361,78.8758758124859,75.5440691098947,74.2187998391224,71.5283929764864,68.2986089974666,71.0247729579478,58.9878280720326,85.8611285814399,88.0988977996394,81.0951295925277,86.8524983135296,78.7905361090679,73.5592920810217,72.1448390599087,70.7143351631266,67.815686273998,66.7949496712533,66.1457739369839,65.810765956062,62.9576560171412,64.7543178615507,62.9694759756183,61.3068961448313,56.9208198686236,59.9503808601082,59.5411964848652,59.371518434759,61.3892502171504,60.2690412491265,62.4602415683579,60.874726112124,60.39823064949,59.6088753415878,60.2012745838819,57.9841054458073,59.3448748123347,57.7438312176184,55.7873822284265,57.0544680816061,56.8612119933835,56.7668366293336,55.6306318919756,54.4895816898766,52.7044000344272,48.6157588741022,49.850679779199,49.0310418147234,50.2861587035701,50.0324394748118,45.7680956886412,51.8042009325992
"21",59.7239813055506,59.164296529138,59.0201612524679,58.6151248249126,56.8645212984138,70.6342536167883,70.1726619234715,70.2677723639454,73.3297997838703,71.6315252694392,77.4951178729314,81.2722754787613,84.1061886880989,87.093086093328,91.5023691563905,92.1125500785885,95.7346867746799,96.7316583808574,76.8663746837238,73.132178534846,78.8700533589734,79.8610719423006,79.695628301948,76.7150489445797,75.7151510152419,73.3864181664194,70.9903003939385,73.3846346916213,61.5121342432948,89.2170629125975,91.8127796068128,84.7238343884957,91.0879440547353,82.7884035278316,77.5389276612689,76.4775151674156,74.7198984564444,71.6468635292547,70.4158614659137,69.6559314440385,69.3074775461263,66.6193697583476,68.5822488393988,66.5736899847816,64.4408563373094,59.6821569036168,62.8020656067117,61.9598433983998,62.2174095467482,63.8338625327369,62.6431958654208,64.9002495438111,63.0726620884633,62.8521811158183,61.6666277505806,62.4219622399606,60.8791175163816,61.4691032608177,60.1916570472767,58.3420376761984,59.4889381475387,59.9372385179662,59.6132914835383,57.9812630186776,57.3262384781165,55.0414923328943,50.7646559738684,52.1418123197092,51.130184706594,52.6203355307746,52.5054469951098,47.9773540736697,53.7352126655622
"22",63.0169308827838,62.2503845482928,61.2646284891546,61.1768765169966,59.1531630104209,72.4844474448665,71.752345475422,71.5181426071281,73.8069524917931,72.6797649449504,77.974406290925,81.5604207055874,83.5109762110896,87.053918622412,91.3580360055267,91.9048425988727,95.2054634664691,96.3644145704293,77.2028034775328,73.5970497382561,79.4811246432295,80.5272183617094,80.6012162783305,78.0252065234639,77.419761008281,75.3726396177146,73.9043109842911,75.8393014684437,64.1834478683558,92.8461420548385,95.8240320241858,88.7582347977268,95.533851954933,87.18715120896,81.9815129304674,81.433231463009,79.3165016787946,75.9914170571463,74.5279918669107,73.7440364720995,73.39826559685,70.8393119373482,73.0429706578025,70.7910371608116,68.1165026960399,63.0031458945016,66.1768877994828,64.8362821906789,65.48069097085,66.6394777758198,65.3571001649945,67.7271754227143,65.5896962947399,65.6958357837785,63.9759141236913,64.8852247807745,64.1027801901609,63.8658982117315,62.9751473912838,61.2426588114007,62.300848575652,63.2867069342813,62.7793982449986,60.6461780829056,60.4873203260722,57.7217210294155,53.3000421827191,54.8607789052217,53.6355949752108,55.2767574987843,55.3440356762005,50.5565309708761,55.9489294128981
"23",66.8788883574003,65.9617301798619,64.0464543462591,64.3210778536099,62.1170260536305,75.1019014735228,74.1784160877979,73.577083314466,75.0705182030456,74.5538462332296,79.2725398336976,82.7070887236038,83.64417248712,87.6069606214253,91.7625526729689,92.2232768202897,95.1176027782089,96.4915247039412,77.8199170342046,74.3713061032177,80.2602816405981,81.3378816386271,81.6285812448146,79.5140310055053,79.3684046260328,77.5195757685606,77.0469683015962,78.423373703006,67.0200137614493,96.7685374084613,100.187902750491,93.2397980748364,100.193318862936,92.0108130076848,86.9399097960206,87.0715113181716,84.5660899884412,80.9241593264937,79.1977227981078,78.4789566832147,78.1728791304862,75.6913549017659,78.2134974886424,75.704198523137,72.4170366172173,66.9716100707836,70.1655284821522,68.2449603077491,69.2268821050174,69.8618238500453,68.4638219884106,70.996010096477,68.4754321368735,68.9623194594446,66.5831064434913,67.6292421294394,67.6950023079836,66.5653498446646,66.128093515964,64.5355062532041,65.5261695903754,66.9212306223184,66.2880503944464,63.6648457633317,64.0052894746534,60.787614344003,56.2781072537875,58.0670990104804,56.6145939841719,58.2971263303219,58.6003750544488,53.5626654069696,58.5138145569683
"24",71.339301057428,70.3352701117267,67.4465591283946,68.0888689971706,65.7627535762495,78.5663727496815,77.5030474076881,76.5309594001873,77.2135202356,77.3123899704826,81.471226340698,84.8306400555641,84.6449127493033,88.8466901260931,92.838716901078,93.159663396492,95.6495950292483,97.1511702129051,78.748388027705,75.5086748416919,81.2563731725954,82.3568882323747,82.8629085698017,81.27164355152,81.6330414257298,79.8997229908606,80.4081358080639,81.219212930512,70.0559921931146,101.005163525316,105.012519413296,98.2155394961083,105.061530881153,97.2604064541971,92.4724319135878,93.4199387397986,90.5133751638774,86.5460003703857,84.5090929825747,83.9283063393974,83.7496348981242,81.257223181562,84.1608231467475,81.4022724129818,77.4567449262092,71.7095857095297,74.9089838748504,72.3057455458841,73.55519710893,73.592035608643,72.0510757849981,74.7908044883816,71.8146390312491,72.6743523473242,69.5763161546894,70.7218782076529,71.7067440797141,69.6085480677289,69.6859162200487,68.2843832626588,69.194787960159,70.8313559604362,70.1462471278695,67.0908605468953,67.9108950003187,64.2929763224707,59.7777161050594,61.838543435304,60.1723025829818,61.7361031984158,62.3450389463946,57.0765763285098,61.5671842413143
"25",76.4570729495435,75.442006234568,71.5398582751105,72.541665441922,70.1537154660459,82.9627045654904,81.8118699659418,80.4682230491303,80.3045756017262,81.0307866463365,84.644255630877,88.0056580495537,86.572567991519,90.8308339132795,94.6488187536367,94.7705232149313,96.8672757422607,98.3840623178552,80.025687440026,77.053152882031,82.5062600115219,83.6245845393632,84.3460046757922,83.3392306815995,84.2480158327186,82.5508676598456,84.0058664087188,84.2628392931094,73.3183404231349,105.592735870489,110.356733507429,103.734079160867,110.170899576119,102.975587809447,98.6414839803474,100.548820880242,97.2320622772341,92.944133747544,90.5526110666586,90.1841172451783,90.2396909798528,87.6380760432985,90.9842782777546,87.9922578035297,83.3489000844824,77.3433382883646,80.5280267024585,77.1237664137745,78.562136714446,77.9176513244296,76.1989712700122,79.1932572533032,75.6882538708147,76.8870277320308,73.0249297045547,74.223399513366,76.1913665041344,73.0450794032274,73.6927308986297,72.5480873796061,73.3534355965023,75.0430863421287,74.3912276330695,70.978939760746,72.2476564606681,68.2966438398992,63.8734671206378,66.254036205372,64.3970925265328,65.6509493203335,66.6451657079089,61.1734198196329,65.1934873275414
"26",82.2506514851123,81.3131730001009,76.3982530698988,77.7021173117072,75.3043347486933,88.3575245014529,87.1724001355115,85.4812495868971,84.4276759349579,85.7797742969571,88.8944164935428,92.3275540771351,89.5564514210902,93.6881949592458,97.3333441063827,97.1897476380093,98.9344034997607,100.294558754981,81.7431698830562,79.1045469275549,84.1004121200471,85.2399833002665,86.1758366357347,85.7999622395483,87.2650131574658,85.5462170881634,87.8669298967854,87.6226641838164,76.8566788503054,110.593449141154,116.300130553353,109.838968518513,115.608957443872,109.202399552766,105.501923567299,108.492428936741,104.765344063411,100.194944908034,97.4372007431445,97.3318341788453,97.7435734639313,94.943160613454,98.764310129699,95.5684794145437,90.2237417543474,84.0254139395759,87.166555414248,82.8433391612801,84.3894267425221,82.9851358374073,81.038804265966,84.3269080165356,80.2418869467841,81.6716878917109,77.0569880103066,78.2452493391135,81.2158300495868,76.9577430770076,78.1930723757094,77.3942776811874,78.0424414269251,79.5957139379222,79.0688971745986,75.4027917108935,77.0629478087656,72.8717144740366,68.65052568687,71.3957691704096,69.393738631858,70.1143424800789,71.5757446631822,65.9398804972094,69.5233368800863
"27",88.7807009483681,88.0277656905252,82.1126529941637,83.6349300556088,81.2948949596704,94.8610020819098,93.711774616283,91.7025334334755,89.6912011074411,91.6783674964383,94.3502909352449,97.9166050405248,93.7032938339286,97.5214478972362,100.991359680748,100.514066270815,101.938137297873,102.964049584274,83.9695530430221,81.7365313966574,86.0972554359465,87.2618073704407,88.405663938371,88.700785647687,90.7191318594933,88.9307827213845,92.028857659174,91.3356498028587,80.7089418050523,116.067714865352,122.898084053138,116.584522504401,121.455005966572,116.008225139027,113.124239197668,117.331130920079,113.195661710685,108.387757656861,105.284947408332,105.489574683032,106.385545886355,103.308390771359,107.624492266454,104.260669676286,98.2305812575861,91.9337771161173,94.980261899746,89.6142190506892,91.181556356753,88.934495204012,86.69488472044,90.3159382620353,85.6081725623483,87.1209382909286,81.7789071208787,82.8828947930475,86.8531970744242,81.4277270129451,83.245477956823,82.8969694193374,83.3233298659566,84.5434064804961,84.2417685410023,80.4390573283725,82.416115932686,78.0995044005248,74.2054080364224,77.3629236060029,75.2744918142302,75.2055725389714,77.2206849307412,71.4729621746712,74.6640260235819
