"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73"
"14",551.248884240783,529.004002836727,578.34584469829,544.823073876929,505.171690717754,504.75787677702,519.079525510825,569.607001129519,551.233929615139,573.360631705019,588.544142104668,552.992861946321,567.273819386722,589.440664744384,630.883071475009,632.919050086183,674.583221623979,667.071529814457,690.060152764422,714.886181490933,688.98897954934,707.543994573671,705.01233459213,688.459483875252,645.996242942991,595.964735260778,574.64099030273,575.373580772054,548.168548603895,518.994853739265,510.026166805266,477.282933576922,449.562018945943,427.188521171688,430.891666040295,419.895733458939,413.2915654292,395.882245823,420.438628922142,425.273112364192,409.005554477166,393.241155298842,382.932038515927,413.479503130098,406.274925167809,425.557239667142,419.08486090195,414.85510376499,396.48768954331,398.082660080949,389.53033490656,378.170817321727,390.297414776193,371.155759165576,381.673900368708,360.99438529012,339.728639776222,341.093686517079,315.37711780307,315.031348639764,291.038712184148,284.162485523073,275.834389920649,280.364849065959,268.318004113951,288.870176503824,296.763691082118,290.733128201066,298.80010098656,289.353903398511,297.7286049271,328.231512513503,340.577735611271
"15",569.043416682341,542.003301402748,587.867285142439,552.829315524431,505.685793623282,506.889897682032,520.761158067828,573.361922595962,551.93320582836,575.530203830975,589.564430569793,561.105696614525,580.208347867258,609.005217900247,650.473483370724,655.738069276988,709.062750435935,702.831383493232,730.773498978452,765.05198872935,742.160929135934,766.017350458936,765.9529215616,753.564711380011,710.301173181205,659.222365598916,636.808307484059,645.913021519786,614.325140850829,584.635206601441,575.046433730826,537.521293979955,500.758952271685,476.687515116204,481.134863455476,466.753089068887,464.708607347492,444.298004205001,467.268874480324,471.202817687613,453.575569062255,436.092457291756,423.374401804111,453.532898310155,449.439707363482,472.306767572099,464.296648017684,460.303727935879,441.303533681171,444.955016286325,436.668941311041,424.380929377942,441.759323321541,421.837401320255,435.33576456723,409.022987008823,388.490414641352,388.436611039215,358.649188074302,356.160301007194,329.169112761849,319.67677337787,310.510641413442,312.960710515314,301.595689535614,326.080387783345,333.581790841744,327.540619669148,335.426436963764,324.225221639576,341.159259154698,377.756902271937,385.880528136606
"16",600.812582917904,569.110710453823,610.290217762693,571.661774099848,516.378945652096,519.269817626554,532.29965852471,586.206164108001,561.434619488706,586.853496493149,599.783683339094,578.095151976143,604.331636855871,640.334341990282,682.191964641515,691.38420229784,758.362577221698,753.615710894251,787.824818329855,832.42026662064,813.198505991757,842.66785728045,844.873569792262,837.50375345791,789.726728248733,739.554810498123,716.368572533654,735.701860470242,700.952266156143,669.839098146702,659.967080074885,614.351302698184,566.433333016114,540.101911624163,544.19437184876,526.817985835722,530.524528354545,507.391024855652,527.587996496664,529.809588479798,508.871560994971,490.496366406773,473.106459886366,503.338698796364,501.716909830351,527.724689324662,518.015892438031,515.194143990854,495.02255967476,501.992614278321,493.26849155967,480.250411037876,503.236566793053,483.442867389124,499.663218724268,468.108477341485,449.087942728063,446.919748525533,412.052436213349,406.978283278977,375.91682397946,364.248353324832,353.83879574693,353.48510541517,343.349387142051,372.18274918368,380.055972535135,373.595965354097,380.118619941868,367.237011700409,394.8007815634,438.89661466674,441.358610779067
"17",646.12053163363,609.631312930847,644.378272154522,600.024478125614,536.193550913265,540.769407679467,552.300354339691,606.535081582328,578.176291021498,605.552636772439,617.352595232001,602.2059934759,637.593419558633,681.225327678785,723.572464522634,737.32048220352,818.846289002905,816.633883134407,858.337523867048,913.901691507365,899.613539477998,934.854302404084,939.13805341425,937.516666841539,881.913673475121,835.284921445214,811.702118997654,843.046643426923,807.290866199082,774.008501017093,764.318072721593,707.547686615122,646.667893610661,617.570216703748,620.140974043861,599.947638632007,610.60533947397,585.035923141754,600.845414241435,600.159152514571,574.04084225929,555.982365784415,531.636996672249,562.162222373114,562.201813021567,590.271286170211,578.471975320703,577.882938452237,556.011736730366,567.69828097034,558.124447798231,544.90425164029,573.649865398737,555.593271686062,573.732405905069,537.986551917287,521.57273309779,516.545899484188,475.776819785375,467.795816820268,431.884722743827,418.638387486541,406.772528599766,402.944550086931,394.654520987143,428.147491855033,437.379417653513,430.129636433431,433.742319946464,419.369923418792,459.978518236051,513.129160601439,507.975342830342
"18",702.793342886007,661.154007148319,687.14447959654,635.013382252419,563.151830265689,569.16982938933,578.093274824245,631.240717397273,599.289359048117,628.284549338244,638.866966104593,629.243681642624,674.522524081342,725.330157721833,768.74105168109,787.219518811868,880.975699498913,883.893660622959,933.621155697754,999.675619429273,992.295856282621,1032.8748518158,1038.97912484745,1042.92199831791,978.213083244351,938.154740513087,914.396352422369,958.231418602231,925.009840578145,889.342090879259,880.32915628704,811.441182274789,737.501641439506,705.372216665202,705.608213786335,682.102345038543,700.184937577164,672.244930108983,681.94226360429,676.711963894284,644.472671335585,628.382129771118,595.662446099719,626.166187020601,626.82432856916,654.719056684527,639.981373517296,642.561212910761,618.619471863901,636.160120883552,626.247875312801,613.946173944154,648.067372947575,634.410803292417,652.640131327884,614.89539934513,602.37429927079,594.006063038182,547.291649192727,536.57601172332,496.099228515117,481.996406766583,469.061837955589,461.562996234325,455.594340488414,493.724909541508,505.523758475907,497.356605602288,496.213452368636,480.733110934395,536.763281027639,600.422534110505,585.166757288396
"19",770.244726646505,723.026662277376,737.555185821043,675.584941732914,596.610767565501,603.677546816623,608.683132086978,659.156865756533,623.700692359067,653.709431688687,662.988194749197,657.849789726033,713.093526846073,770.11815670425,814.712734707382,837.74171953038,939.596446759391,950.738370371272,1008.54859799302,1083.66097607063,1085.36710130744,1130.3426674992,1137.93786585963,1146.50170475854,1072.80260253058,1042.29252244343,1018.52877673742,1073.9235389338,1047.70923607165,1009.72278069849,1001.93376259213,921.685508186855,836.072012793954,800.867781703599,798.14774957375,770.516845164979,795.839145267847,765.558056703176,767.576979066949,755.966862820217,717.288896333571,704.988692608856,663.116362951302,693.023145902765,693.013419531113,717.804461632132,699.100355094654,705.51021723417,679.185761426663,703.326920434878,694.086923194534,684.18233544138,722.701666315615,716.714123661913,732.504052217164,695.856177440919,688.607801534871,676.721677672007,624.681062618548,611.887902246032,567.905997986269,553.856248760446,540.727264321194,529.73877503009,526.517291791738,568.960022690515,584.874485251086,575.875908641969,567.847701637292,551.783769189049,625.613627614445,701.085288157059,672.824622075171
"20",844.55145186261,791.325058172195,791.870268112774,718.526029048434,634.304992439012,641.679388696119,641.302575087943,687.447917377055,648.829032390706,678.719344941134,686.664584241766,684.612413848257,748.090642676855,809.318744576968,854.717195611317,881.293751520331,984.082473531726,1006.73294003944,1071.57863581775,1152.61826561566,1165.33827767658,1212.9859785485,1221.76754939659,1232.66106641519,1153.50776508632,1134.25851023587,1110.47103123342,1173.73095647569,1159.09050175142,1119.59023728002,1113.42764187382,1026.56430485871,933.506640249101,895.742073399458,890.281197354724,857.09872588671,888.067631669041,855.232957828426,849.075954145456,829.494978485616,785.731004396914,778.638734082326,728.719120990825,756.972814314498,755.004041209795,773.23520043092,749.418790069577,759.437704484443,730.689979467614,761.04135966645,754.33168216329,748.595314081266,789.683502078405,794.805665216843,805.111741127855,773.326653965202,772.480563328204,757.705220309703,702.238160197386,688.89858989187,643.936059301087,630.782136340203,619.233354730801,605.836436906971,605.450721594226,651.412126307543,673.184626713777,664.02692287362,647.227906449895,631.153517030259,724.519838303056,812.399941093873,768.18732845334
"21",924.690528252524,865.193048492147,849.552810497011,763.558747490604,676.007835692883,682.773596811263,675.67492780883,716.050264517533,674.601219180066,703.058108175989,709.720514650785,709.143487205854,778.51663708121,841.577983714838,887.137200320871,915.884621499764,1012.55056626571,1048.70287183594,1119.21698220755,1202.44269845665,1227.34333148425,1275.6751649139,1285.44243254091,1296.09201128662,1216.17700296075,1208.63593347147,1185.01540814237,1251.02815561655,1251.63225673414,1211.58924358493,1207.48125315884,1120.32469166189,1025.20965222631,985.821221505375,978.078740336513,938.2048564289,972.711407507125,937.399441105213,923.510870547017,894.889933718437,847.906037914321,846.71522068342,790.654847038182,816.209185688607,811.048423559924,819.637112163053,789.907358353516,802.599175869227,771.452782603833,806.817774998789,804.284828941414,804.289663688549,845.541291514062,864.514952150347,866.677657353131,843.406955276328,849.911905132869,833.420233343432,777.031018342549,765.187859078869,722.187165522785,710.801174572144,703.019114784235,688.764057158055,691.239485592847,739.683794342595,769.419599767955,761.210308675861,734.048744990998,718.427586863665,832.745906701489,932.964193168703,870.034684874282
"22",1007.14620419619,941.589888504029,909.056817422982,810.04631899171,720.579484115332,725.60297817078,711.106443204175,745.075291542695,701.004020299688,726.484188179679,732.084155497951,731.306164671263,803.490546588004,865.869913650571,910.2421298721,939.366304525459,1025.00583692306,1073.5524338478,1148.35105048186,1229.96065849217,1266.76907398963,1313.90737844426,1324.9030784772,1333.36582099461,1258.30561139429,1260.81922492064,1238.33976399217,1301.2419580614,1318.09006970599,1278.62845855844,1277.21852550375,1196.69151959764,1104.81371854453,1065.48931054434,1056.00568596557,1009.5759708348,1045.84575854716,1009.06108798713,989.265681516752,951.77183165002,903.609040041653,907.19327701947,847.603206995057,869.614502724576,860.594998272816,858.054681024511,822.482448231821,835.715778332375,802.278027761735,840.345293818819,842.584041308157,849.120329313361,887.67438939804,921.11168573155,914.312856714575,901.755073165609,916.450998499126,900.029969634347,845.527489069209,837.500498106836,798.87746673381,789.824314289386,787.953411025652,774.532156771294,780.035146838437,830.064066279806,870.057204446072,864.567028034927,826.82044687711,811.445319527883,947.781164612359,1058.9806196143,975.584911166131
"23",1090.63935999747,1019.63355431725,970.459857066285,858.515910164159,768.127526300056,770.163116421356,748.010729126321,775.392784694026,728.780868306657,749.715383493476,754.524939823208,751.75225577869,823.569652562173,882.865949357989,924.737052574041,952.426497647593,1024.11838402973,1082.13407033902,1159.94593990263,1236.61086781475,1283.9995914526,1328.37369509401,1341.02026503063,1346.06786994991,1280.89364197682,1290.75231952527,1270.77564171419,1325.11665260335,1357.29811797202,1319.41281095116,1321.47580310126,1253.69641686628,1169.56169282182,1132.30978328471,1121.53773985277,1069.82350857004,1106.5623791507,1070.05141678648,1046.88421625629,1001.50909483223,953.955796541971,960.166469983789,899.721238352438,917.645292123107,904.440955246285,890.364660202324,849.526085755165,860.665134096821,825.035576042066,863.084298631409,869.828923660648,883.076010917607,916.053103505034,962.940230945436,947.713805020739,946.86619866885,970.333600814596,955.976439570224,906.070238888043,904.217524075706,871.663053717779,865.390838740218,871.282325468144,860.35990210276,869.203086597947,920.151281788904,972.87049846517,972.303099389344,924.836579171637,908.984579068944,1068.16464112372,1188.06801012056,1083.38445051559
"24",1173.06616423354,1098.00806004961,1034.50254617701,910.666902735648,818.756205652568,816.603294378594,787.67064537627,809.45726762738,759.987167007234,774.953175733687,779.30477237378,773.027911621513,841.786928162748,896.30188516656,934.050822140588,958.763054629733,1017.99461225548,1079.51257661142,1159.81446156325,1229.70523608917,1285.07971491564,1325.98541317201,1341.15517965702,1343.42916647906,1291.19119953329,1304.82280916486,1289.62064262253,1331.99081558597,1375.99466312783,1340.34350703981,1347.18143390154,1295.00541328486,1219.87406432208,1187.03563258462,1174.73302672798,1121.4311097058,1159.40389776335,1126.52701372129,1102.8637617318,1051.84867401927,1005.36200282506,1010.39047549697,950.731022220555,964.681366636933,947.746792096314,923.895156372434,879.214652429219,884.890458036937,847.007440503727,882.050958704692,891.254773045613,910.342017629861,935.238721679613,991.981866757564,971.369840000005,980.910267200254,1013.75107054079,1003.22747370916,959.659963274613,965.73829942193,938.432865081242,935.172805824513,949.205056748813,941.2780130818,954.507227336299,1006.79483954967,1074.58823444347,1081.37518748133,1027.14547049178,1008.93886659978,1192.32785359695,1317.76246141329,1192.59979044064
"25",1253.21268797557,1175.87494596283,1101.29747626884,967.10654623588,872.76408052284,865.227138829123,830.781273464078,848.316089071534,795.569615334883,803.246706071965,807.374258323772,796.146848466907,859.303902664172,907.586589735712,939.914468270273,960.349853667499,1009.36990942898,1068.40181824629,1150.601067031,1212.6059919288,1272.92271006264,1310.05151500148,1328.5216771012,1329.0387709924,1291.59953657911,1305.42664532655,1296.93809090989,1325.20892508812,1376.8400461835,1343.95719730641,1356.81052864804,1321.75474411198,1255.69457552488,1229.35433449546,1215.38800462566,1164.82357265824,1205.23958555184,1179.70761973528,1158.53082060985,1104.70579307598,1059.46614935573,1059.28419368027,1001.8045047413,1012.19629119114,992.27896003463,960.922293275123,913.81990871574,910.49630009471,870.261667517609,899.348432150292,908.694111165213,932.48144517655,947.30344651783,1009.58694963662,987.062292309431,1004.88973248586,1047.06549501063,1041.8529510146,1005.88446036324,1021.37679871717,997.704492787372,997.738246659038,1019.50865073578,1014.70982788865,1033.41764218647,1088.0719321515,1172.92024054477,1189.51453129706,1132.64350361129,1109.84234902839,1318.66816403569,1446.31603529622,1302.48765635829
"26",1330.06874978403,1252.53760747856,1171.09606791644,1028.86518498705,930.712598123974,916.960387090431,878.894660128522,894.16877626622,837.54596370136,837.228848323175,840.990005881209,823.980293848822,879.744629713771,921.052626860553,947.223434535263,962.692453063562,1004.78642318305,1055.83327614284,1139.20180201438,1193.61600841262,1255.3673378053,1289.15902957042,1311.53227704497,1311.88889625608,1288.73069331528,1299.83349944898,1299.02552925389,1313.81961978688,1368.63053822517,1338.93578338947,1359.0437728397,1340.30454515398,1281.24147568648,1262.51830706865,1247.18889813491,1204.04283190558,1248.8466181403,1234.46866394349,1218.11083960431,1165.11145453294,1120.59461559608,1111.94137887108,1057.06904723681,1064.89809440018,1043.274103772,1007.26808697245,958.724943326512,942.928643250547,900.138326022684,920.723360520343,927.74264780448,954.924974500757,958.938255357256,1022.10460708698,1000.9935238237,1024.22363856434,1074.39720086682,1074.97384783408,1046.73316574304,1072.40224064893,1049.93267497641,1054.06929167408,1081.84607207315,1079.64382813097,1104.78724496009,1163.93821393717,1266.65749005988,1294.77296197214,1239.94361125304,1210.67348861374,1446.41749714108,1574.80638094609,1414.62183355442
"27",1403.00609424512,1327.44617166157,1243.74346455856,1096.27613516223,993.12338065686,972.49226649475,932.915058005868,948.147413530064,887.024700203135,878.260959755212,881.239500509473,857.789512020332,904.486367632505,938.215284733043,957.937435357713,967.982722585694,1005.89560999821,1044.45181634774,1127.9960774568,1175.50654141183,1235.26369253779,1266.33882345567,1292.96531628997,1294.58055472968,1284.30565945192,1290.29449365074,1297.26988099848,1300.28993046187,1354.25644026069,1328.16445207321,1356.52037589355,1352.73523318263,1298.2134321715,1287.48356940761,1271.65012870149,1240.19383976856,1291.15896053305,1291.43759562496,1281.94467460078,1233.92474668526,1189.599312972,1169.98501924467,1117.989221721,1124.54032880903,1102.72594640807,1064.92360902965,1015.4869626458,983.639651689118,938.076068185241,947.716499261729,950.222425212062,979.614227151056,972.681207741668,1032.402476545,1015.3396046107,1041.13407038346,1097.01305939195,1103.29649375902,1082.42124860355,1118.69682016186,1095.19202900589,1104.63661679634,1136.16099140683,1136.03236478669,1168.11853095386,1234.36082108844,1354.83626171348,1395.57797873103,1347.55050760133,1310.60085825639,1574.39775300397,1703.68565133929,1529.67616326507
"28",1472.96381887454,1400.97410405195,1318.51531868365,1168.95187989451,1061.04622551019,1033.62035186569,994.407891949369,1011.76096507009,945.694395650511,929.252699892515,930.175027734207,900.595054016288,937.366091743799,963.444989210049,977.619241039344,982.445578721727,1017.0625527189,1041.38682674035,1123.23830581767,1165.42689448133,1219.81306533587,1249.176942858,1279.80791576136,1283.54570975233,1282.58833243603,1282.549575816,1295.00544061529,1290.59451709561,1341.0606561727,1319.14487819043,1356.24972771708,1365.47591854368,1312.97606789459,1308.66251133974,1294.87106085683,1277.35211370206,1335.10717949716,1351.61173767919,1349.40927194569,1310.79198889615,1266.42787185356,1237.24919503922,1187.94196088237,1195.03348892619,1174.84273563711,1137.07397298108,1085.41792509437,1035.07871211523,986.593778019324,983.839838369828,981.008710192749,1012.06287688505,995.7805716682,1049.22703740059,1036.31962204023,1062.63496836912,1119.49297426117,1129.92346088268,1115.11318248851,1161.82447396578,1137.09808109315,1154.40417452591,1187.23429139176,1189.51202087612,1227.68230290174,1303.99434293896,1440.16576347214,1492.8790390417,1453.7484343851,1411.10040938703,1703.40790169828,1839.55687793961,1652.39516979932
"29",1540.19463391533,1473.15776645971,1395.30020581109,1247.04832899524,1135.10789158591,1101.25814585602,1064.36645050018,1086.21940956325,1014.82538432676,991.821231446736,989.121792762772,953.97091017886,979.973014855214,998.322347654205,1007.99542055132,1007.81655366404,1039.42229512078,1048.26311346953,1126.4527358876,1164.84191860863,1210.73873075183,1239.25714318161,1273.48721851276,1280.01507339738,1284.54013288232,1277.90176798223,1293.13947031515,1285.85423909734,1330.66704724348,1313.55785668588,1359.67337537533,1379.93488653144,1327.16194278903,1327.26738320656,1318.43487521887,1316.53600843198,1381.40642051996,1415.14264588561,1420.2423884306,1395.65438345077,1351.23682558716,1315.16272048673,1268.39241684508,1278.20529535787,1261.79470896221,1225.8652137569,1170.0446849192,1098.74744673354,1047.2561024829,1030.69515039764,1021.92377189353,1054.25309046637,1030.42354447674,1074.98061227965,1065.69130830726,1090.69748404885,1143.35917784265,1156.03289346475,1145.6704059316,1202.30598177075,1176.69771096737,1204.57164434974,1236.13521684151,1241.41006436902,1284.39235522625,1373.79714243925,1522.87424926256,1586.12742500094,1557.17308691717,1512.11564472403,1832.82527429406,1984.25411733025,1784.13908832575
