"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73"
"11",49.0802154144195,53.3663567018153,58.3571229568655,55.7975833164431,65.4702772407475,90.8586951161046,101.650881394751,97.4926084295245,107.088078999308,103.82011055788,111.78834971811,124.165253644569,128.005150637008,126.825346929232,119.947886943385,121.71532193077,119.453627548883,128.263289786248,92.5375587366768,87.2535085455563,85.2100162252393,80.4573946304263,74.7862275769426,70.6688769517608,66.8799218774408,61.1398438780855,54.8798039607128,52.5245631172965,42.2231789642267,68.6163994704104,65.8254479259981,63.5794112318463,61.346801086724,59.3975336958847,52.8038503782667,53.2645664853296,53.8901945387625,49.0891457155037,48.9903917140932,54.0650212613633,50.923772593487,47.4147474484891,48.9845770651376,49.234002645799,48.1957571547901,46.6168242884785,46.7937356863351,50.6954822457122,44.73563465284,49.87972607493,48.1303042064723,51.0270956394126,50.1930649871783,48.6116162437161,47.6835012410574,47.3797068535716,42.0170582530915,48.0180994882669,47.1267092784115,43.0738473030516,44.740645998948,40.596571443997,41.464160712872,42.8033420681523,39.6570610339153,41.4406793578564,38.8350396344316,41.2975523119818,39.250653007476,37.9105020446518,36.991180369447,34.0677519636962,39.2223885711125
"12",49.0081027554603,52.5412960929368,56.9950279127714,54.8299390703315,62.4565966561156,86.389425114529,95.0749599258179,92.6994430733715,101.658188174722,98.4908971386191,106.786256991671,116.433328050767,121.170366091852,120.095789779851,116.117117248616,117.785024690923,116.479709186166,124.49534819302,90.6017169160184,85.494976550008,84.3634937906205,80.6830204129938,75.8707445419482,71.4821491408219,68.1871975745224,62.4072066341639,56.3550710397261,54.7180945851195,43.5695378119715,70.0705408069644,67.798222332005,64.9185932935292,63.5547219495087,60.8797309888146,54.5409133332802,54.5625446334211,54.8067101503913,50.248777520879,50.2342397068667,54.3302567843747,51.8302628040759,48.196938830998,49.8400311129528,49.8265824591443,48.942458912927,47.1957009948236,47.8079532971636,50.990344936354,45.919998030112,50.6778679425956,49.09557461323,51.797614669386,51.0514044903047,49.6989366355535,48.8120434363746,48.4465429999254,43.3010197363244,48.9671342427897,47.6558268058683,44.0407823471479,45.8707631607746,41.7466906277441,42.7696313725854,43.9539470569208,40.7058227832959,42.3613120123419,39.5360976470605,41.5907504216359,40.0327850498071,38.8792564030658,38.0013793784796,35.1631687024003,40.499332748561
"13",49.1592569500166,51.9806129553689,55.9662171255664,54.0954014466716,59.9153091850387,82.6154554196661,89.4729116260848,88.5038059261368,96.8028525059284,93.749110864936,102.219895952168,109.751745159013,115.150236112231,114.291387435075,112.695544854475,114.254676429259,113.873606788756,121.031390780335,88.9376854024815,84.022947895417,83.7422211914726,81.0473335338426,77.046921029737,72.4312113609095,69.5762392137023,63.8368442261431,57.9808314404652,57.0386570886469,45.053581172809,71.7263907857242,69.9982258185714,66.4658080975184,65.9922823834672,62.5711201341278,56.4435557658767,56.0546381729983,55.9354862393678,51.6072236662707,51.6530137858129,54.8328182374112,52.9022733438323,49.1710721984841,50.8669838921274,50.6071528511039,49.8380110052809,47.8983291592464,48.9384364718825,51.4491549265958,47.215748776503,51.6038068672775,50.1744032496836,52.6782708528108,52.0249622388196,50.8536932314467,50.0484995098763,49.6180499166107,44.7009267664854,50.0068182591519,48.3290582409329,45.1331928362047,47.0679137592414,43.044397201409,44.1845925447022,45.1960309406958,41.8940728424898,43.3813197892197,40.3282939719185,42.0164972379981,40.8825351415263,39.9414774195153,39.0992744428689,36.3228291409735,41.8471136912385
"14",49.6126484446665,51.7615299664117,55.3509237552028,53.6604602327249,57.9101123158533,79.6131951261248,84.8917218015911,84.9658272464873,92.5687323103391,89.6444785997638,98.1335406245214,104.080971991668,109.942250166905,109.47066138717,109.744479299137,111.184710380452,111.700735596837,117.919860956812,87.6064818432542,82.901593563361,83.4090988013626,81.5961203567703,78.3414338615166,73.5598266838758,71.0710581316604,65.481507911561,59.8056824796344,59.5058315805686,46.7182522768266,73.6536002224721,72.497817366031,68.2952525931738,68.7300678487055,64.546895329969,58.5647801835788,57.8134811180445,57.3576278927695,53.2383877960729,53.3105228338661,55.6593045732727,54.2026758104262,50.4103380603876,52.1324815930997,51.6475438895651,50.9392896680031,48.7735259077235,50.227979216873,52.1321609208452,48.6606488055629,52.7041688602074,51.4073172719964,53.7105560860797,53.155081368752,52.1001112931232,51.427964868869,50.9289559934664,46.2534981186697,51.1690029826833,49.2000034941941,46.396130079813,48.3544298856407,44.5413687479003,45.7437951196435,46.5591373692926,43.2716326380109,44.5367512110166,41.2467070488419,42.6248851362444,41.824973335756,41.1294140110862,40.3146107531411,37.5645079851298,43.2809045693263
"15",50.4141664629679,51.923337817613,55.1732241322425,53.5636104965804,56.457568922069,77.3741892533584,81.2894329313851,82.0949344714862,88.9678930348132,86.19217782323,94.5635930721538,99.3464343710655,105.496456911779,105.567577461029,107.265864360263,108.58591666844,109.949201373376,115.184419825672,86.622662437059,82.1369197779937,83.3755757648076,82.3423011108406,79.7583318261739,74.8761524431895,72.6876089530035,67.3584676602523,61.8576721732329,62.1294857389153,48.5870831761956,75.8863196549607,75.328137217368,70.4466988545111,71.8073390609069,66.8541611084539,60.9453057817116,59.8913985571591,59.1245402148033,55.1879538595677,55.2501551377928,56.856415001723,55.7745482367059,51.9598520480161,53.6866975440241,52.9930532471344,52.2855591069164,49.8602381379277,51.7121211131702,53.0735589607194,50.2858514912459,54.0073495803734,52.8226999453074,54.9258145837194,54.4677586740406,53.4716880050411,52.9719947724489,52.4012960265657,47.9865605412476,52.4790531392144,50.2997092875543,47.8598198062862,49.7614296044502,46.2703351658373,47.4789777588011,48.0699752374887,44.8712445253423,45.8577360538456,42.3218504697293,43.4481996962319,42.8863373822252,42.4699582308531,41.6755260623671,38.9120369762015,44.8128939252784
"16",51.6361429745888,52.5334343208176,55.483268785245,53.8694757878769,55.6105142891621,75.9313796063994,78.6763730248349,79.936772112273,86.0440524061383,83.4418817496855,91.5759246434455,95.5161051113864,101.793078453702,102.554489604349,105.279038815732,106.489195658617,108.61558929318,112.867887003117,86.0160510622685,81.7471324685818,83.6626975582164,83.3045599255222,81.3014283972461,76.3896821800239,74.4480912323426,69.4885861903216,64.1745111711036,64.9199069830805,50.690535984981,78.4705802500675,78.5270231629692,72.9750160255412,75.2740770843437,69.558770156556,63.6421373463977,62.3636905964682,61.311119640973,57.5204409590069,57.5334341482245,58.4953326521939,57.6805394522044,53.8853338533705,55.6036919282985,54.7108474536385,53.9342934739999,51.2163565594319,53.4426188355071,54.3245639475117,52.1360742886531,55.553941887064,54.4611060691436,56.3697774915323,55.9999940760419,55.0186666529751,54.7102349223217,54.0656973621796,49.9390713215951,53.9735537474985,51.6735416775233,49.5671412256126,51.3356028961811,48.2764936088145,49.4358562446772,49.7671046065809,46.7388001161477,47.3880658615905,43.5986691470387,44.5348594592565,44.1054192059716,44.0018652095708,43.223039861438,40.4009664701219,46.4596854216563
"17",53.3236715094748,53.6287378716746,56.2931672335364,54.6168632791407,55.3840563737578,75.2640251346579,77.0065746381411,78.493560324972,83.802917212751,81.4031202270282,89.2061545038793,92.533637233292,98.7856386081624,100.34755465825,103.764892392986,104.888518840763,107.655667906928,110.98500744338,85.7822361366153,81.7131633120515,84.256739833547,84.4780688920873,82.9605389653522,78.086448782578,76.3673182088753,71.8660576762934,66.7753618106637,67.880131471987,53.0420968846791,81.422625476042,82.0991661478566,75.9061558605841,79.1520212574894,72.7005969871143,66.6993021623749,65.2857247532663,63.9661801261523,60.2763234866191,60.2029953894284,60.615317774329,59.9650514525853,56.2285455737621,57.940302226152,56.8451008401118,55.9264308170515,52.8878785256174,55.462357317781,55.914670826282,54.2479256627364,57.3682580856202,56.3509875741963,58.0765538447815,57.7745476117988,56.7917156109701,56.6602465008056,55.9409977619258,52.140505866595,55.6805945459752,53.3470877291651,51.5468896243591,53.1249544730059,50.5874502963961,51.654123978953,51.6836010030096,48.9043864833022,49.1633947008171,45.1150291684332,45.9170909838175,45.5185198311592,45.7569419700684,44.993971830914,42.0689499845437,48.2357190552023
"18",55.5459955221321,55.2747972016592,57.6306092644395,55.8778599072868,55.8396510518674,75.3875937461543,76.2893880506994,77.8165836239498,82.2996410591559,80.1399673232374,87.5461336838535,90.3879987002363,96.4555210753675,98.8684124532216,102.71384399675,103.796510822903,107.010190347136,109.576945423952,85.9233154932584,82.0109778151339,85.135026944073,85.8503690775193,84.7133022444305,79.9344403571306,78.4657419781107,74.4657758129256,69.6782376236539,71.0061829275124,55.6493175362646,84.7508332897454,86.0254918299186,79.2639669077236,83.4497600003314,76.3256665584494,70.175632632762,68.7329983477172,67.1540026548569,63.5030225584137,63.3137855053384,63.2689239523716,62.6905837430402,59.0433862033276,60.7803926799813,59.4575084028019,58.3210955304006,54.946749562672,57.8361258910133,57.8859439717818,56.6749217304338,59.4823926942128,58.5322576145294,60.0976279054795,59.821903664377,58.874448229405,58.8429950690169,58.0508873497788,54.630534148144,57.6420099740082,55.3543641973109,53.8370506551329,55.2084858747252,53.2337983690314,54.1925095800658,53.8692145944889,51.404695113889,51.2372631769545,46.929921754782,47.6432500155955,47.1840098094513,47.7820992277982,47.0447822384582,43.9771167690597,50.1611437783259
"19",58.3653177934349,57.5243930760694,59.531305296665,57.7053334177479,57.0078958495468,76.3158324257019,76.5175112843837,77.9271176930862,81.5512622522744,79.6675035298624,86.6258154532737,89.06354542214,94.7973463986361,98.0846629616725,102.13379982963,103.225516134174,106.681529479664,108.656311005117,86.4400153775745,82.6375087356047,86.2938031368046,87.4249922021133,86.5668878764525,81.9369002131192,80.7688874471983,77.2890042683372,72.9040721049443,74.3101197724175,58.5282326754634,88.4736301891364,90.3195722858127,83.0837265011668,88.1870782193924,80.4768802779566,74.1270387838833,72.7735483992786,70.9376238831467,67.2579716876955,66.921666049442,66.5107383032488,65.9196487364092,62.3864599893721,64.1967119803203,62.6088360451492,61.1757818526081,57.4544236132491,60.6244620315277,60.2835364947587,59.4657428005675,61.9302674378545,61.0430265156065,62.4765121373634,62.1723745695608,61.3194502586201,61.2841746204398,60.420641096492,57.4462146268475,59.8905590826048,57.7275205500506,56.4743705804638,57.6400046968327,56.2455652987674,57.0959668478101,56.3637957400048,54.276734739034,53.6532503627351,49.0931752173696,49.7581398977191,49.1522138149022,50.1181260424384,49.4236906937716,46.175961471578,52.2666674020498
"20",61.8622705861883,60.4528426551921,62.045913165943,60.1867734180936,58.9584783591362,78.0968321750882,77.734443972317,78.9054138945874,81.6405346706104,80.0652530787446,86.5484974701925,88.6075377218204,93.8610240170488,97.9786832389058,102.058176967096,103.219591903598,106.683595512574,108.266782239451,87.3367660745128,83.5879506023835,87.7205943121854,89.2018972628742,88.532459135387,84.0933758481673,83.317885435343,80.3217147428467,76.4678398733947,77.8071416781574,61.6864316141111,92.5946996187232,94.9760689239056,87.3967051575078,93.3592999635783,85.1899869738911,78.6247886624921,77.4889529802006,75.3894067236296,71.6068256109041,71.0939581940281,70.4015472529675,69.7384333535346,66.3235209360985,68.2869754312119,66.3768614952397,64.5719737176534,60.5052232108573,63.920410575689,63.1707083858821,62.6912620437764,64.7568955921783,63.9369087973726,65.2780352112926,64.8664314506851,64.2092896973948,64.0173937158569,63.0828667186934,60.6355682746125,62.4732230739025,60.5041451069291,59.5046682374374,60.5051346425499,59.647128803337,60.424438760548,59.2251073964662,57.5604865845573,56.4738240527517,51.6817286598493,52.3258443198364,51.5069687513189,52.8238056459412,52.2037770781225,48.7480327470719,54.6049538024307
"21",66.1269151857618,64.13992151503,65.2505656635402,63.4037249202888,61.7527028929645,80.7975767356131,79.9913576383326,80.8155633760756,82.6186379405418,81.3774712995996,87.3615572869737,89.0561522360578,93.6899252182353,98.5767280431186,102.533992921706,103.821342916179,107.081734687513,108.426400214977,88.6266428884014,84.8864622965069,89.4323542530932,91.2031866471053,90.650104292317,86.4437238808471,86.1572534649546,83.5890773611531,80.3969710944655,81.5315219785287,65.1497307963626,97.1433391432888,100.041596286653,92.260526205088,98.9908434888147,90.5120881856426,83.7440722606153,82.9651392620315,80.5958941927428,76.640465003109,75.9099612908713,75.0223175115381,74.2429636566126,70.9375515988706,73.1484491337783,70.8518234361175,68.5978715182223,64.188571266776,67.8161861087202,66.6231882858288,66.4205240712035,68.0154119833096,67.269935950917,68.5625257489499,67.9494398862095,67.593752563033,67.0851843144582,66.0759425753271,64.2482952708383,65.4301720241438,63.729169962422,62.9792509277786,63.8618448201372,63.4724113713358,64.2264577864478,62.5022951810538,61.3051740933055,59.7546071455338,54.7660210233348,55.4146791738147,54.3229020178593,55.9543939893966,55.4511719421225,51.762753186381,57.23663517932
"22",71.2555885644664,68.6720231920002,69.2501965235242,67.4663140002281,65.4617969685892,84.5272639360098,83.3844397209175,83.7917677217606,84.6211908749592,83.7145488591459,89.1948403578919,90.5425406111968,94.436262623346,99.9647859237321,103.674086000964,105.133906628651,108.024890738938,109.187227546537,90.3298555562154,86.5791018904948,91.4556771044434,93.467747457901,93.0059440841589,89.0706495451789,89.3681617694612,87.1326326757457,84.7139264474081,85.5497364861839,68.9443209664234,102.140587779616,105.588419329627,97.7440901586739,105.083986373572,96.466573659482,89.5775383561689,89.287436042843,86.6472604476198,82.4759380644664,81.4648550782757,80.4572104646277,79.5674977163711,76.3237517464384,78.8922209810764,76.1445663264999,73.3790105852043,68.6339863254329,72.4543521334429,70.7530116554344,70.7526160823858,71.782219085594,71.1232454173423,72.4167607178814,71.485697526655,71.5262730452218,70.5527603523101,69.4548286882845,68.3473564876183,68.8136896413786,67.4525803354728,66.9617624463271,67.7830793634346,67.7405508394234,68.548815605495,66.2591431298009,65.5618476531284,63.5666908148167,58.4490944580578,59.1193394743775,57.7237365937164,59.5854661448696,59.2604431722331,55.3276491887171,60.2787179366121
"23",77.3723874299488,74.1648488235525,74.1674148045079,72.4965669629389,70.1912600166523,89.414071491648,88.037022470972,87.9603306413849,87.7517249493647,87.1737292695166,92.1402052189331,93.1576733630199,96.1845930584635,102.214887893239,105.558180222019,107.230813614252,109.611241270722,110.587696392398,92.4798748002702,88.7155806427326,93.8266806975589,96.0357222302948,95.6631226299259,92.0404612012418,93.009572949677,90.9975952355339,89.4545650101818,89.9148061815163,73.105819550113,107.630199800539,111.693629707801,103.926146553084,111.67322179772,103.106760413678,96.2221789827142,96.561739617783,93.6557379967205,89.2424177891474,87.868026267293,86.8198945714369,85.8509904380607,82.6012187509123,85.6490747915634,82.384219289002,79.0460733316815,73.9740694587432,77.9709706293584,75.6756395708381,75.7879463110021,76.1383353230393,75.5785830288066,76.9271158490689,75.5460241214172,76.0641039897858,74.4852432541774,73.2772015956874,72.9993897273811,72.6781071135287,71.7344283485187,71.5215326820626,72.337086596267,72.4926591246804,73.4471317191721,70.5598171813881,70.3944848014834,67.9839652873978,62.8300865526781,63.5395260470672,61.8184338935723,63.7926011929148,63.7230458858137,59.5407135405834,63.8251524440432
"24",84.5839053465575,80.7169936171225,80.1547261253086,78.6230529017241,76.0171014046957,95.6223581944554,94.1008861189647,93.5134462478953,92.1997344654181,91.9087856795441,96.3684542251507,97.0973452047957,99.1539406770363,105.489183474204,108.365798913091,110.27069645622,112.071745116585,112.713995598007,95.1337898421035,91.3944127855408,96.6120135940771,98.9860192284818,98.7597961839395,95.4937615437156,97.1841733736369,95.2679851230231,94.6531749006738,94.7272439482222,77.6762208791301,113.660367125533,118.488364936302,110.90037484082,118.786024179349,110.452691449872,103.78379790883,104.870435826794,101.719971897426,97.0974385469872,95.2442147319688,94.2211840230344,93.2715572844252,89.9045148511223,93.5446637602415,89.7169372996739,85.7731723171366,80.3831226623991,84.5592636960212,81.5541342649973,81.6659999833319,81.2040154962997,80.7528982261154,82.2116576614412,80.238724256708,81.2481656930174,78.987302928754,77.6308747578665,78.2848616040781,77.091668806543,76.6359154629305,76.7393277157538,77.5849080384635,77.7539171122255,78.9598823242972,75.4795260305484,75.8657011499987,73.0899633104354,68.0357895843756,68.8001470951493,66.7697310020852,68.6701816494318,68.955399676347,64.5371367420562,68.0511336351695
"25",93.0472776779647,88.4858156949688,87.3815460634688,86.0098766366177,83.0945924477005,103.347263506661,101.784331623102,100.658205325699,98.1406625782121,98.0914941553722,102.041845977767,102.520386177846,103.481924758887,109.907529018049,112.215497690092,114.36820438528,115.520811367924,115.645359642252,98.3609791147333,94.6953810917433,99.8681773903994,102.377927728918,102.368009054074,99.5066805066081,101.954101566791,99.9967038822481,100.357541056253,100.043568160012,82.6973299371807,120.296310855205,126.060127078226,118.755324632006,126.48061595312,118.573903287219,112.376177113667,114.33693772967,110.971695498014,106.199075780286,103.73737213178,102.813885666251,102.012114296657,98.402053442601,102.750193158941,98.3173603472222,93.7437228437473,88.0536937844774,92.4075202289347,88.5517309288094,88.5347274134842,87.1024851039281,86.7646354692498,88.3956961412326,85.6802445818218,87.1621513379029,84.1552794594929,82.6033982907527,84.2918081232814,82.1344120398603,82.2329024083482,82.7039111889614,83.6101977112117,83.5840401355365,85.1578671927265,81.1054217001063,82.05606351659,78.983883226019,74.1969533733213,75.0365034883786,72.7278717616112,74.3193784032276,75.0791748337969,70.4520013828854,73.0850254646264
"26",102.860901304966,97.5852363203327,95.9968116553784,94.7686966648195,91.5139406708978,112.764991922851,111.277065117085,109.613765743073,105.783238514499,105.913609343287,109.366695019614,109.623762545519,109.393486797663,115.667443046776,117.333179063211,119.729438703358,120.186068583056,119.547211139431,102.298050059195,98.7723616438771,103.70111830857,106.327737829198,106.622675090694,104.210686046228,107.39146272173,105.260668154938,106.621677114451,105.936150341728,88.2094901121465,127.629253762814,134.509991686066,127.556743540829,134.848489857192,127.527104065393,122.084842801897,125.031046329806,121.48671583983,116.673435269438,113.490080641142,112.736581171058,112.244821097868,108.279718838419,113.407508155069,108.351453258904,103.159927825464,97.202423193593,101.722814364594,96.8572380071885,96.5899702971136,94.0150160326875,93.7738111610768,95.6405892729889,92.0637577009075,93.8950971154209,90.1391078922013,88.3319763856775,91.1179146001056,87.9150122179629,88.5903160403519,89.502208407528,90.4715429473373,90.0525665936666,92.099925298696,87.5362104456008,89.0376136016217,85.7679290520584,81.4353190713725,82.379776533972,79.8595885161023,80.8487233044891,82.2177314791999,77.4347713208808,79.1157768586841
"27",114.199183355968,108.209517460279,106.208188987937,105.086885867238,101.468991717158,124.13686608209,122.876291178818,120.680617898658,115.396365445269,115.640040084787,118.602869370394,118.657891322953,117.118692293301,122.9646275852,123.910110825146,126.539468890063,126.230094166566,124.561262151428,107.067608693058,103.752974362751,108.19907038189,110.923918786295,111.612535880586,109.696917139955,113.560198680622,111.120213928355,113.510341733352,112.459106424206,94.2590084756297,135.755240714659,143.924387263767,137.390796752037,143.987893186082,137.409629163913,133.028523943157,137.081122223929,133.398870765784,128.684373787106,124.682621693512,124.184517380751,124.186251811112,119.770789179442,125.726275078376,120.039756207113,114.26590731368,108.097427148206,112.749355419869,106.693285286442,106.050761779929,102.132702070679,101.95435561872,104.129264647962,99.582610314516,101.574982963068,97.0835850766131,94.951685241149,98.8790797445811,94.5540576333154,95.8014802302075,97.2438629546374,98.2659390047046,97.2524289428648,99.8781886863423,94.8895955591633,96.9088225066192,93.5714324142388,89.9072872429714,90.9986592316433,88.3580282077367,88.3894052094264,90.5227015590164,85.6620674159366,86.3193570796245
"28",127.111343796947,120.465744932568,118.106648353427,116.99515318904,113.033288212327,137.602628714741,136.766875474388,134.058426351053,127.178642590741,127.484170240497,129.985891638527,129.801705278513,126.897578951254,132.051378318604,132.246405696837,135.073516126878,133.894488178356,130.96300880722,112.914888053086,109.868590754432,113.527545817598,116.334894508825,117.472347852232,116.082321342327,120.491391499127,117.640562812505,121.106046569651,119.63961005761,100.879282879124,144.821195718503,154.338566751048,148.263324998533,154.081922902848,148.341091585641,145.239814081262,150.516593183852,146.721511941822,142.255666673066,137.460786118188,137.314018585453,137.944396179756,133.119102038864,139.844957923129,133.541951323739,127.267930581971,120.985950996763,125.668680014515,118.263109579546,117.190531504021,111.731120376109,111.530077368899,114.084898570624,108.559346476933,110.374907118848,105.203640189276,102.673197155827,107.69618224237,102.223456086044,103.936694849047,106.017074428883,107.041908728462,105.326138321517,108.583538659935,103.292526641678,105.749657810038,102.511882278013,99.6907764758695,100.998122781373,98.3523242030415,97.0585267105292,100.101287199227,95.275641467547,94.8851362489923
