"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73"
"1",1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
"2",131,216,223,251,240,248,244,235,230,221,189,207,187,222,247,234,239,235,295,303,280,346,398,396,387,390,394,415,494,384,446,432,393,498,518,485,492,482,476,426,448,411,410,422,429,447,432,424,458,307,306,296,309,259,267,234,242,270,265,254,221,232,220,199,197,202,216,200,204,176,184,180,157
"3",65,61,73,84,67,84,101,108,86,80,66,32.0055422507639,32.8122741399965,27.7864516247955,76,78,68,44,96,59,62,88,82,71,92,67,55,86,94,82,107,86,83,89,98,91,97,106,100,82,85,92,85,74,82,64,57,50,63,49,49,67,55,53,45,51,46,55,61,47,45,41,37,36,43,46,49,32,34,39,41,41,33
"4",34,40,44,38,33,33,50,33,35,46,28,32.2960819857535,33.2812217808495,28.3844359068973,42,30,30,35,39,34,42,46,54,66,46,38,36,44,40,33,42,56,35,45,44,40,45,33,51,33,41,44,41,32,41,43,34,32,40,30,29,26,23,26,39,22,29,26,26,20,21,24,24,19,20,28,18,25,20,16,14,23,8
"5",34,43,40,40,38,28,28,39,39,35,30,32.6110946668054,33.7728779024687,29.0173940915493,35,39,32,22,27,25,28,38,22,30,31,22,24,19,26,18,24,31,27,26,26,21,30,20,28,22,28,33,24,33,17,17,23,20,19,18,13,27,13,24,25,15,15,27,23,23,21,18,22,15,13,8,15,13,16,15,14,13,9
"6",33,26,39,30,22,32,22,28,31,29,27,32.9667023073806,34.2994356125903,29.7029400471999,34,26,28,14,30,35,32,29,24,35,21,24,24,28,29,23,20,19,19,26,26,24,30,26,26,11,20,22,21,23,24,20,23,17,15,10,17,16,13,16,7,6,15,20,19,13,10,14,15,22,11,7,7,16,12,10,10,15,7
"7",42.512540752658,33.9805649984937,37.8656085358246,34.4969961208252,33.2661459221038,25.4104858296172,28.7549779464975,26.9387946551156,23.6528959122055,24.4925247983673,24.1000310266896,33.4058743650238,34.89370852565,30.487699171458,22.9379609388157,22.1009538067155,21.1125370838099,20.6318354982165,23.6326303037652,27.1518022688833,21.1518917687303,24.6322832679581,18.7894820584555,20.9112184354486,19.53116608678,17.8167033566533,17.1718991331602,15.082272529471,18.6242427780366,12.7206311052545,15.3859692028146,13.1153334006864,17.0435823214809,14.2513052520656,15.0512518528307,14.7120624219846,11.9605867103546,11.3496028281365,11.7304968069958,11.7695113449209,11.4232614289676,11.560378704593,9.05713043368125,13.0316084268886,12.5404722599505,10.2463171445512,14.1267776797712,11.7930163385513,11.497968126264,9.50297223168965,9.60044918050366,11.1399610427104,10.491051869536,8.64770683432893,10.0592971603214,11.8542735525611,9.4753639308465,9.65873336994774,9.12223042945057,9.27789560183961,7.53631287433188,10.3091614509317,7.65578687112909,7.81852066329262,7.62396626095242,8.75558627390272,7.25319867731315,7.58083622171672,6.24776005996714,7.93268259328336,6.03794215994399,7.38336077816781,7.70859251807634
"8",45.5124874116173,36.7006323701687,40.4437277308808,37.0578798812774,35.3881007476122,27.5545996301992,30.7237987663887,28.9409996294341,25.489173165835,26.2602804546446,26.0125272542345,33.9710413404306,35.5885284422686,31.420147789976,24.9855634786855,24.1626085797579,23.0790419428787,22.7150357560656,25.7738172845128,29.1225802259677,23.1224322836403,26.7051966026917,20.6446028522362,23.0778032705446,21.5110432888479,19.6554179855426,19.0308628227376,16.7840293638105,20.409248490568,14.1576758461629,16.964154474581,14.5138569859977,18.4123223508275,15.6005271245858,16.4449531755857,16.0860979256353,13.2021648246574,12.5721348645047,12.8525908624993,12.9561070612697,12.5236221489492,12.6588789250939,10.0406147362179,14.0972198969313,13.6410235280282,11.347930862703,15.2144294560122,13.0226956755906,12.6017059148469,10.6438539857672,10.7697521971597,12.2337435665034,11.4937419924558,9.78899354635704,11.1167072100656,12.8829579589656,10.5881029088003,10.7337629437855,10.1663570014799,10.2119794472478,8.43471983943479,11.2282831524411,8.5404977518161,8.7023236203177,8.5501715728201,9.69256096934985,8.12429703000417,8.44590645672629,7.06233995909865,8.84425256207629,6.92342085801777,8.31595521980179,8.60844280858886
"9",48.7260194147374,39.6419972727027,43.2000118242567,39.8069520006096,37.6499815607637,29.8795011426279,32.8314195290859,31.095990267857,27.4696015953511,28.160848835189,28.0777220266365,34.7009796200331,36.4190670716487,32.545590083829,27.2175097411506,26.4174584620678,25.2312997630212,25.00880681925,28.1101118689909,31.2427570532849,25.2784860602743,28.9567263448402,22.6848556406109,25.4684078071802,23.6917404856429,21.6857540430394,21.0906972596867,18.6787527536172,22.3677171585514,15.7585377744194,18.7064820353443,16.0634941166257,19.8947356074071,17.0806315622222,17.9703067231222,17.5905759981087,14.5750312051688,13.9278819156472,14.0856116017861,14.2633254418375,13.7313728555237,13.8638729664511,11.1323862002239,15.2529075425068,14.8402991525624,12.568918312212,16.3880931633331,14.381649071492,13.813057911773,11.9216574260284,12.0813127208347,13.4358883353354,12.5933641875446,11.0812372187367,12.2859667790363,14.0038810250174,11.8316649409614,11.9296169425091,11.3307192460208,11.2425948928173,9.44098722872788,12.2320399814575,9.52849645643925,9.68723604795509,9.58958502640619,10.7315918923227,9.10102237984586,9.41079759382837,7.98387274084052,9.86202999858271,7.9388927461829,9.3670224820596,9.61369977948245
"10",52.170109267475,42.8260528584149,46.1492178808563,42.7562345411853,40.0652238396326,32.4003085783952,35.0913397089852,33.4191612930645,29.6070060557853,30.2090961372728,30.3086905946054,35.6420881668991,37.427050131989,33.9199097560481,29.6519078614267,28.8844636576031,27.5893788647655,27.5346609078384,30.6603705400186,33.5296053546109,27.6394064022809,31.4062623535384,24.9306612683195,28.1057395144357,26.093745524406,23.9295344179775,23.3727322994073,20.7892906195485,24.518842258707,17.543385249106,20.6322717846584,17.7825598990807,21.5038306044918,18.7073928024006,19.6422817957342,19.2399438052428,16.0954626720235,15.4328934031961,15.4440422708508,15.7044094150475,15.0583649780518,15.1877514331139,12.3458681854425,16.5090888175026,16.1492208590574,13.923153463663,17.6567171032225,15.8845165710653,15.1441465510893,13.3527666440887,13.5522733034071,14.7580853976546,13.8003666841442,12.5447559975647,13.5796028712301,15.2281728704035,13.2215825125975,13.2610587263365,12.6298997066389,12.3821802910584,10.5688441788156,13.3308254935869,10.6329098069886,10.7860453180344,10.7567508333048,11.8855819706732,10.1972185094689,10.4881497950581,9.02718343384729,10.9998688901369,9.10358747295141,10.5523150237703,10.7370819810803
